"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"454","miscellaneous","Dog tries to play fetch on ice hockey rink before a match","A video has emerged which shows a golden retriever dog trying to play fetch with a police officer on an ice hockey rink before a National Hockey League game in Washington recently. The dog tries to run on the rink trying to catch the puck but struggles to keep his balance. The video was posted by NHL's official Twitter handle.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30mar/inshorts_image_1490874106058_466.jpg?resize=400px:*","https://www.youtube.com/watch?v=L9ZtArQ-gZU&t=6 ","srjkt2s2-1"
"455","miscellaneous","Lawyers file motion on 'Six ways BuzzFeed misled the court'","Russian businessman Aleksey Gubarev, engaged in a lawsuit over a false BuzzFeed dossier on Trump's Russian ties, has filed a motion titled, ""Six Ways BuzzFeed Has Misled the Court (Number Two Will Amaze You)...And a Picture of a Kitten."" The 22-page filing addressed how BuzzFeed allegedly misrepresented facts in their argument to get the lawsuit dismissed. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30mar/inshorts_image_1490875875746_777.jpg?resize=400px:*","https://www.rt.com/viral/382769-buzzfeed-gubarev-defamation-lawsuit/ ","srjkt2s2-1"
"456","miscellaneous","Stolen Van Gogh works unveiled in Amsterdam after 14 years","Two paintings by Vincent van Gogh have been unveiled at a museum in Amsterdam, the Netherlands, 14 years after they were stolen. The 'View of the Sea at Scheveningen' and 'Congregation Leaving the Reformed Church in Nuenen' paintings are valued at nearly $54 million each. They were recovered by Italian Police during an operation against the Camorra mafia group. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27mar/inshorts_image_1490610091456_667.jpg?resize=400px:*","http://www.reuters.com/article/us-art-vangogh-idUSKBN16S15J ","srjkt2s2-1"
"457","miscellaneous","Cafe Cockroach Day, tweets user after Jaipur CCD incident","Reacting to an employee slapping a customer after he took a video of cockroaches present in a fridge in a Jaipur-based Cafe Coffee Day, a user tweeted, ""Cafe Cockroach Day"". Other users reacted with tweets like, ""@CafeCoffeeDay Revitalises consumer cheeks"" and ""A lot can happen over a coffee? Right? A lot happened! A lot will happen with you as well.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27mar/inshorts_image_1490625657156_200.jpg?resize=400px:*","https://twitter.com/nikhilanand88/status/845686506614390784?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fwww.scoopwhoop.com%2Fccd-staff-member-slaps-a-consumer-after-he-films-cockroaches%2F ","srjkt2s2-1"
"458","miscellaneous","NSIT's cultural fest 'Moksha' to begin from March 29","Moksha, the annual cultural fest of Netaji Subhas Institute of Technology (NSIT), a three-day event, will be held from 29th to 31st March, 2017. With the theme of ""Mythological Mirage"", the fest's flagship event is Labyrinthos, a mythology-themed treasure hunt. Further, the fest will also feature events like a choreography competition and performance by singer Jasleen Royal.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27mar/inshorts_image_1490631818466_438.jpg?resize=400px:*","http://www.mokshansit.com/ ","srjkt2s2-1"
"459","miscellaneous","Trainee cops in UP gift new bicycle to elderly hawker","Trainee constables at Dr BR Ambedkar Police Academy in Moradabad, Uttar Pradesh gifted a new bicycle to an elderly hawker after they found out that his bicycle had been stolen. They raised money in order to buy the bicycle for the hawker. The constables also posed with the hawker for selfies. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/2apr/inshorts_image_1491129852732_328.jpg?resize=400px:*","https://twitter.com/upcoprahul/status/847813266537672710?ref_src=twsrc%5Etfw&ref_url=http%3A%2F%2Findianexpress.com%2Farticle%2Ftrending%2Ftrending-in-india%2Futtar-pradesh-constables-police-force-the-internet-hawker-new-bicycle-4595125%2F ","srjkt2s2-1"
"460","miscellaneous","Man gets suspended sentence for sexually abusing chicken","A man in France has been given a three-month suspended sentence for sexually abusing a chicken. His wife caught him in a compromising position with the chicken, following which their marriage broke up. Further, his seven chickens and a goat have been confiscated and he has been banned from owning any pets.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1apr/inshorts_image_1491027912855_428.jpg?resize=400px:*","https://www.rt.com/viral/382865-man-charged-chicken-sex/ ","srjkt2s2-1"
"461","miscellaneous","Transgender WWII veteran comes out as a woman at 90","A transgender World War II veteran, who has changed her name to Patricia Davies, came out as a woman at the age of 90. ""I've known since the age of 3 that I was in the wrong body,"" she said. Patricia added, ""It feels like a weight has been lifted off my shoulders. I was living a lie"".","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/31mar/inshorts_image_1490961773541_386.jpg?resize=400px:*","https://www.youtube.com/watch?v=G4-xO33kM1Q ","srjkt2s2-1"
"462","miscellaneous","Gays miss out on leadership positions due to voice: Study","A University of Surrey study has found that gay and lesbian workers are likelier to miss out on the leadership positions due to the sound of their voice. For the research, the voice samples and pictures of several people were presented to a heterosexual sample group without informing them of the sexual orientation of the person.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1apr/inshorts_image_1491042093916_734.jpg?resize=400px:*","http://www.aninews.in/newsdetail-MTE/MzA2ODUx/turns-out-sounding-039-gay-039-could-cost-you-a-top-position.html ","srjkt2s2-1"
"463","miscellaneous","American Airlines co-pilot dies during landing","An American Airlines co-pilot died in the cockpit minutes before the flight landed in Mexico on Wednesday, an official said. The co-pilot had fallen ill shortly before the flight was due to land. American Airlines CEO Doug Parker said, ""We are deeply saddened over the loss of one of our American Airlines family."" The flight, carrying 136 passengers, landed safely. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/31mar/inshorts_image_1490954744355_649.jpg?resize=400px:*","https://repository.inshorts.com/full-page/inshorts/653ca7ca-99ac-4d5a-bf35-45ed3f566063?type=DETAILED_NEWS ","srjkt2s2-1"
"464","miscellaneous","Sexual satisfaction lasts for 48 hours after sex: Study","A recent study of newlywed couples has indicated that sexual satisfaction or afterglow remains elevated 48 hours after sex. The Florida State University study further claimed the afterglow is linked with relationship quality over the long term. The overall marital satisfaction of participants reportedly declined between the beginning of the study and the follow-up session 4 to 6 months later. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/31mar/inshorts_image_1490962003788_526.jpg?resize=400px:*","http://www.aninews.in/newsdetail-MTE/MzA2NzEz/those-post-sex-good-vibes-last-for-2-days.html ","srjkt2s2-1"
"465","miscellaneous","500-year-old Ming Dynasty mummies unearthed in China","A tomb containing mummies, believed to be 500 years old and from the Ming Dynasty, has been unearthed by a construction crew in China. The mummies are said to be the remains of the grandchild of Gu Zuo, a Ming Dynasty official, and his wife. Two crystal coffins and a tombstone were also unearthed at the site in Henan province. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28mar/inshorts_image_1490689582621_821.jpg?resize=400px:*","https://www.rt.com/news/382427-china-ming-dynasty-mummies/ ","srjkt2s2-1"
"466","miscellaneous","Man mauled to death by pet dog during BBC interview","A 41-year-old man was mauled to death by his pet dog while being interviewed by a BBC film crew at his home in England. Mario Perivoitos was bitten on the neck by his Staffordshire bull terrier, following which the crew called the ambulance. A neighbour said Perivoitos ""loved the dog more than himself"" but had been attacked by it before. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30mar/inshorts_image_1490863073209_567.jpg?resize=400px:*","https://www.theguardian.com/lifeandstyle/2017/mar/29/man-mauled-to-death-by-dog-during-interview-bbc-film-crew-staffordshire-bull-terrier ","srjkt2s2-1"
"467","miscellaneous","Parched cobra drinks water from bottle","A king cobra recently drank water from a water bottle in Kaiga village, Karnataka. The video of the incident, which has gone viral, shows a wildlife rescue worker offering the cobra water. The king cobra, believed to have strayed into the village in search of water, was reportedly shifted to an animal care facility. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30mar/inshorts_image_1490872846303_952.jpg?resize=400px:*","https://www.youtube.com/watch?v=LPk9ymttPxk ","srjkt2s2-1"
"468","miscellaneous","Woman turns her house into 'retirement home' for senior dogs","Sixty-nine-year-old Sher Polvinale has turned her house into a 'retirement home' named 'House With a Heart' for senior dogs. She also takes care of dogs who cannot walk and dogs with other health problems. Sher is helped by a group of volunteers. ""The satisfaction I get from caring for them in their golden years is priceless,"" she said.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/31mar/inshorts_image_1490964003810_600.jpg?resize=400px:*","https://www.youtube.com/watch?v=k8zqW2txy8g ","srjkt2s2-1"
"469","miscellaneous","Reporter interrupts TV broadcast to rescue dog from floods","A video of Peru-based reporter Aaron Rodriguez interrupting his live TV broadcast to rescue a dog struggling to swim in flood waters has emerged online. Rodriguez can be seen following the dog with his camera before rescuing it and wading towards dry land. Notably, thousands of people have been displaced due to floods in Peru. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1apr/inshorts_image_1491038283957_549.jpg?resize=400px:*","https://www.youtube.com/watch?v=lYbspq_bCfk ","srjkt2s2-1"
"470","miscellaneous","In Pictures: Earth Hour 2017  ","A photo gallery showcases pictures of cities, including New Delhi and Gurgaon, submerged in darkness during Earth Hour 2017 on Saturday. Several landmarks, including the Vilnius Cathedral in Lithuania and Eiffel Tower in Paris, had turned off their lights. Earth Hour is an annual environmental event which encourages people to turn off non-essential lights for an hour.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26mar/inshorts_image_1490503790537_575.jpg?resize=400px:*","https://gallery-repo.inshorts.com/gallery/view/e2a65f8c-69de-4694-959c-8090fc21aa3d ","srjkt2s2-1"
"471","miscellaneous","Amputee man adopts amputee dog","An amputee in the US has adopted an amputee dog. Bob Padilla, who lost his leg to diabetes, has adopted a two-year-old dog named Minmi. Padilla and his wife, who recently lost their dog, heard that an anonymous donor who paid for Minmi's treatment wanted an amputee to adopt her. Padilla said, ""what bigger sign could you get than that?""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26mar/inshorts_image_1490508350167_716.jpg?resize=400px:*","https://www.youtube.com/watch?v=-BmR43Lajl0 ","srjkt2s2-1"
"472","miscellaneous","BITS Pilani hosts 35th edition of technical fest APOGEE","BITS Pilani presented the 35th edition of its technical fest APOGEE from March 23 to March 26. The festival hosted personalities such as Simon Taufel, Salman Khurshid, Manu Joseph, and Zakir Khan this year. APOGEE also held events like BSF Exhibition, Hyperloop India exhibit,  Literature Festival, Aisi Taisi Democracy, and Indian Jam Project.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28mar/inshorts_image_1490699562596_133.jpg?resize=400px:*","https://bits-apogee.org/2017/ ","srjkt2s2-1"
"473","miscellaneous","Stuffed toy tigress helps traumatised tiger cubs in MP","Park rangers in Madhya Pradesh were using a stuffed toy tigress to help three cubs traumatised after the death of their mother. A video shows the tiger cubs cuddling the toy tigress and drinking milk. The cubs were found in a critical condition after their mother's body was found near a river. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29mar/inshorts_image_1490784288563_224.jpg?resize=400px:*","https://www.youtube.com/watch?v=5r0El4XGQDQ ","srjkt2s2-1"
"474","miscellaneous","White House to be lit up in blue on autism awareness day","The White House will be lit up in blue on Sunday to mark World Autism Awareness Day, said US President Donald Trump. Further, he urged people to learn about signs of autism and understand challenges faced by those with autism spectrum disorders. Autism is a developmental disability that affects how a person communicates with and relates to other people.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/2apr/inshorts_image_1491129269146_630.jpg?resize=400px:*","https://www.whitehouse.gov/the-press-office/2017/03/31/president-donald-j-trump-proclaims-april-2-2017-world-autism-awareness ","srjkt2s2-1"
"475","miscellaneous","Colgate celebrates India’s Water Heroes on World Water Day","Colgate is celebrating World Water Day on March 22 by honouring India's Water Heroes who work hard to save millions of litres of water each day. The company is paying tribute to Kartavya Health Foundation's Navin Chandra, who helps save water through rainwater harvesting and to Drop Dead Foundation's Aabid Surti, who works towards repairing leaking taps in Mumbai suburbs.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3mar/21/oqwugw6k-1-1490150555913.jpg?resize=400px:*","https://www.youtube.com/watch?v=DXp9QmHEtpc ","jvfixli5-1"
"476","miscellaneous","U-shaped building design said to be world's longest unveiled","The design plans for the U-shaped skyscraper 'The Big Bend' in New York, hailed as the world's longest building, have been revealed. The 4,000-foot long building will feature an elevator system that can travel in curves, horizontally and in loops. Being created to accommodate the zoning laws in New York, the building's design focuses on length rather than height.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24mar/inshorts_image_1490367275873_915.jpg?resize=400px:*","http://www.dailymail.co.uk/travel/travel_news/article-4339282/The-incredible-U-shaped-New-York-skyscraper-unveiled.html?ito=social-elitedaily ","jvfixli5-1"
"477","miscellaneous","'Earth Hour' observed on Saturday at 8:30 PM","The World Wildlife Fund for Nature observed the 10th anniversary of 'Earth Hour' on Saturday. The worldwide event is held annually encouraging individuals to turn off non-essential lights for one hour, from 8:30 to 9:30 PM local time as a symbol of their commitment to the planet. It was started as a lights-off event in Sydney, Australia, in 2007.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25mar/inshorts_image_1490430653904_650.jpg?resize=400px:*","http://earthhour.wwfindia.org/earth_hour_2017.php ","jvfixli5-1"
"478","miscellaneous","Turtle that ate nearly 1000 coins dies from blood poisoning","The turtle that underwent an operation to remove nearly 1000 coins lodged in its stomach died from blood poisoning on Tuesday. Named Omsin, meaning piggy bank, the 25-year-old sea turtle fell into a coma after a second operation following intestinal problems. Omsin had swallowed coins thrown by locals into a pond in Thailand as a sign of good luck. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/22mar/inshorts_image_1490152872449_219.jpg?resize=400px:*","http://www.ibtimes.com/piggy-bank-coin-eating-sea-turtle-thailand-dies-due-blood-poisoning-2512144 ","jvfixli5-1"
"479","miscellaneous","A woman once lived as man for over 50 yrs to study medicine","Margaret Ann Bulkley lived as a man named James Barry for over 50 years, to study medicine, before women were allowed to enrol in medical school. Her gender was revealed after she died in 1865, and people contemplated that it was a corpse of a woman. During her career, she had also joined the British Army as a medical officer.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/22mar/inshorts_image_1490187355062_678.jpg?resize=400px:*","https://www.theguardian.com/books/2016/nov/10/dr-james-barry-a-woman-ahead-of-her-time-review ","jvfixli5-1"
"480","miscellaneous","United Nations observes 'World Water Day' on March 22","World Water Day, an annual event which focuses on the importance of water, is observed on March 22. The first World Water Day was celebrated in 1993 after the United Nations approved of the same. This year's World Water Day campaign 'Why wastewater?' suggests that ""we need to reduce and reuse wastewater"" by using it in gardens and plots.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/22mar/inshorts_image_1490188208646_237.jpg?resize=400px:*","http://www.worldwaterday.org/?utm_source=inshorts&utm_medium=inshorts_full_article&utm_campaign=inshorts_full_article ","jvfixli5-1"
"481","miscellaneous","Woman undergoes surgery to remove 32 kg ovarian cyst","Doctors in Mexico managed to save the life of a 24-year-old woman by removing a 32-kg ovarian cyst, which grew over an 11-month period, from her body. The cyst, believed to be the biggest-ever removed whole, reportedly weighed the equivalent of ten newborn babies. The cyst had reportedly crushed her internal organs and she had problems walking, eating and breathing. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/22mar/inshorts_image_1490171782857_435.jpg?resize=400px:*","https://repository.inshorts.com/full-page/inshorts/afe1ef70-20fb-4c6a-b047-d9bd40a453f1?type=DETAILED_NEWS ","jvfixli5-1"
"482","miscellaneous","Bhagat Singh, Rajguru, Sukhdev were hanged on this day","Indian revolutionaries Bhagat Singh, Sukhdev Thapar and Shivaram Rajguru were hanged on March 23, 1931, in the Lahore jail against the scheduled execution on March 24. They were sentenced to death in the Lahore conspiracy case wherein they were found guilty of murdering senior British police officer John Saunders. This day is marked as Shaheed Diwas (Martyrs' Day) in India.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23mar/inshorts_image_1490255794369_768.jpg?resize=400px:*","http://www.india.com/news/india/shaheed-diwas-2017-bhagat-singh-rajguru-sukhdev-were-hanged-on-march-23-10-facts-on-martyrs-day-1953009/ ","jvfixli5-1"
"483","miscellaneous","A town in US was once sold on eBay for ₹11 crore","The town of Bridgeville in California, US, was sold on eBay for over ₹11 crore ($1.77 million) in 2002. Spanning an area of over 80 acres, the town included 10 houses and four cabins. The town was however bought by Bruce Krall in 2004, after the winning bidder backed out. Krall later put the town on sale again in 2006.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19mar/inshorts_image_1489911998342_204.jpg?resize=400px:*","https://www.theguardian.com/world/2006/mar/21/shopping.money ","jvfixli5-1"
"484","miscellaneous","Teen escaped crocodile's jaws by punching it in head: Report","An 18-year-old from Australia escaped the jaws of a crocodile by punching it in the head while swimming in a river on Sunday, said reports. He suffered extensive injuries to his arm, paramedics added. An official said he jumped into the river as a dare and his friends' efforts to save him helped him survive.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19mar/inshorts_image_1489918851585_264.jpg?resize=400px:*","http://www.hindustantimes.com/world-news/australian-teen-punches-crocodile-in-head-escapes/story-FzYpcTYAIJbGKoVZAY2j8H.html ","jvfixli5-1"
"485","miscellaneous","A company launches human ashes into space","A US-based company Elysium Space launches human ashes into space, with the aim of ""creating a new sacred space for remembrance and an eternal memorial"". Clients are sent a kit with an ash capsule which can be customised with the initials. The capsule is later launched aboard a dedicated spacecraft module, whose journey can be tracked through a mobile application.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19mar/inshorts_image_1489933141681_632.jpg?resize=400px:*","https://techcrunch.com/2013/08/09/elysium/ ","jvfixli5-1"
"486","miscellaneous","Bhutan measures growth by happiness index instead of GDP","Bhutan measures its growth through the Gross National Happiness (GNH) index, instead of the Gross Domestic Product (GDP) index. The concept was introduced in the 1970s to provide a balance between material and mental well-being. It further implies that sustainable development should take a ""holistic approach"" towards progress and give equal importance to non-economic aspects.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/20mar/inshorts_image_1490000370240_310.jpg?resize=400px:*","http://www.tourism.gov.bt/about-bhutan/Gross-National-Happiness ","jvfixli5-1"
"487","miscellaneous","Clay was originally invented as a wallpaper cleaner","Play-Doh, which is used as modelling clay, was first invented as a wallpaper cleaner in the 1930s by a soap manufacturer. The product aimed to help remove the layer of soot from wallpaper, as coal was popularly used to heat homes during the period. Later, as the use of coal decreased, the clay was repurposed as a product for pre-schoolers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/22mar/inshorts_image_1490171122643_267.jpg?resize=400px:*","https://www.youtube.com/watch?v=IgMwzxyZFPQ ","jvfixli5-1"
"488","miscellaneous","Ashes of modern frisbee inventor were moulded into a frisbee","The inventor of the modern frisbee, Ed Headrick, had asked his family to mould his ashes into frisbees, before his death in 2002. His family honoured the decision and his ashes were moulded into limited-edition plastic 'memorial flying discs', which were sold to fund a museum. A two-disc set comprising Headrick's ashes reportedly sells for over ₹13,000 ($200) today.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18mar/inshorts_image_1489822429822_725.jpg?resize=400px:*","https://www.theguardian.com/news/2002/aug/15/guardianobituaries ","jvfixli5-1"
"489","miscellaneous","English Dictionary once had a word without any meaning","The word 'dord', a ""non-word with no meaning"", was mentioned in the Webster's New International Dictionary for about five years. The erroneous entry was a result of misinterpretation during the editorial process. Referred to as a ghost word, the word was investigated after it was noticed that it lacked an etymology or origin. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18mar/inshorts_image_1489839114563_708.jpg?resize=400px:*","https://www.youtube.com/watch?v=D3sDiH3FhnY ","jvfixli5-1"
"490","miscellaneous","Firefighter revives dog rescued from fire by performing CPR","A firefighter from US revived a dog rescued from a burning building by performing CPR on it. The dog was reportedly no longer breathing and did not have a pulse. It was also given oxygen through an oxygen mask designed for animals. ""It was a win for the whole team... that we got him back,"" said the fireman. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25mar/inshorts_image_1490432084919_917.jpg?resize=400px:*","http://indiatoday.intoday.in/story/firefighter-saves-dog-cpr-santa-monica-fire-department-pet/1/912579.html ","jvfixli5-1"
"491","miscellaneous","Dog saves 3-yr-old found naked and alone in freezing weather","A former shelter dog named Peanut has been credited with saving a 3-year-old girl found naked and alone in freezing weather in Michigan, US. Peanut's family claimed it alerted its owner, leading him to a field where the girl was found. He called 911 while the girl's parents were found nearby in a residence with ""unsafe and unsanitary living conditions.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25mar/inshorts_image_1490419421274_320.jpg?resize=400px:*","http://www.hindustantimes.com/world-news/us-rescued-shelter-dog-saves-3-year-old-girl-left-naked-and-alone-in-freezing-weather/story-HV6yByRMfGpM7ryDVEe8QN.html ","jvfixli5-1"
"492","miscellaneous","Jawan killed in accident saves lives by donating 6 organs","Twenty-two-year-old jawan Roshan Kumar, who passed away in a road accident in Delhi last week, saved the lives of transplant patients by donating six of his vital organs. Roshan had suffered serious brain injuries in the accident. ""Roshan is not at the border to protect the country. But... he served the nation by saving six lives,"" said his uncle. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25mar/inshorts_image_1490432868982_199.jpg?resize=400px:*","http://indiatoday.intoday.in/story/delhi-soldier-donates-organs-itbp-roshan-kumar-organ-transplant/1/909777.html ","jvfixli5-1"
"493","miscellaneous","Bollywood Music Project to be held in Delhi on March 25-26","Bollywood Music Project, Asia's largest Bollywood music festival, brings their second edition to Delhi this weekend, March 25-26. The festival will host over 60 of Bollywood's biggest artists for a weekend of raw energy and talent. From Vishal-Shekhar and Amit Trivedi, to Rekha Bhardwaj and Badshah, attendees can witness their favourite artists at Jawaharlal Nehru Stadium.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/22mar/inshorts_image_1490163212856_856.jpg?resize=400px:*","https://www.insider.in/bollywood-music-project-march25-march26-2017/event ","jvfixli5-1"
"494","miscellaneous","IIT Kanpur to host Techkriti 2017 from March 23 to 26","IIT Kanpur's annual technological and entrepreneurial festival Techkriti, themed ""Factualising Fictions"" will be held from March 23 to 26. Techkriti will host talks by author Balaji Viswanathan and Padma Shri awardee Vijay Prasad Dimri among others. A Hyperloop exhibition and competitions like RoboWars will also be held. Playback singer Sonu Nigam will perform at Techkriti 2017's final night.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/21mar/inshorts_image_1490093740665_862.jpg?resize=400px:*","https://www.techkriti.org/ ","jvfixli5-1"
"495","miscellaneous","WWII veteran wins ₹2 crore lottery on 94th birthday","A World War II veteran from the United States won $300,000 (nearly ₹2 crore) through a lottery on his 94th birthday. Ervin Smolinski said he receives lottery tickets and chocolate on his birthday. Smolinski, who was gifted the ticket from his daughter-in-law, said he plans to buy a new shed, a used car and invest the rest of the money. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23mar/inshorts_image_1490253031620_200.jpg?resize=400px:*","https://milotteryconnect.com/2017/03/21/best-birthday-ever-crawford-county-man-wins-300000-playing-michigan-lotterys-double-bonus-cashword-instant-game/ ","jvfixli5-1"
"496","miscellaneous","Elephant rescued from 45-foot deep well","An elephant, which accidentally fell into a 45-foot deep dry well in a village on the outskirts of Coimbatore, was rescued by forest and fire department personnel on Thursday. The 10-year-old elephant fell into the well on Tuesday night and was discovered by villagers the next day. It was tranquillized before the four-hour rescue mission, which reportedly involved a crane.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23mar/inshorts_image_1490264954273_474.jpg?resize=400px:*","http://ptinews.com/news/8532427_Elephant-rescued-from-45-feet-deep-well.html ","jvfixli5-1"
"497","miscellaneous","Astronaut captures geometric Russian snowy landscape photo","An image of a snowy Russian landscape covered with dark, angular lines stretching for miles, taken by ISS astronaut Thomas Pesquet, has left social media users confused over the nature of the formations. NASA explained that the formation occurred as the region is a major shelterbelt which has a line of trees planted to protect crops and reduce erosion.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/21mar/inshorts_image_1490092245678_415.jpg?resize=400px:*","https://www.rt.com/viral/381559-russian-snow-art-pic/ ","jvfixli5-1"
"498","miscellaneous","German building demolished by 250 kg of explosives","An 18-storey building complex in Germany was demolished on Sunday in a controlled explosion. Over 250 kg of explosives were used to demolish the 60-metre Bonn-Center complex, which had towered over the city of Bonn for almost 50 years. The construction of a new Bonn-Center complex is set to begin in 2018. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/20mar/inshorts_image_1490002458468_924.jpg?resize=400px:*","https://www.youtube.com/watch?v=WXKyAq0PbH4 ","jvfixli5-1"
"499","miscellaneous","Service offers companionship to senior citizens for free","Healthcare-at-home services run by organisations like Maya Care and The Family Member are offering companionship to senior citizens for free. People can pay to have someone come over and talk, accompany them to a place or just read to them. ""In the evening, we go out... She is like my granddaughter,"" said a senior citizen about a volunteer.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/21mar/inshorts_image_1490083442757_440.jpg?resize=400px:*","https://www.youtube.com/watch?v=ztr_ydZtbRQ ","jvfixli5-1"
"500","miscellaneous","Volcanic eruption on Mount Etna injures 10","Nearly 10 people, including members of a BBC crew, were injured following a sudden volcanic blast on Mount Etna in the Italian region of Sicily on Thursday. The explosion occurred when the crew was filming a report on Mount Etna, the most active volcano in Europe. The crew was reportedly pelted with steam and boiling rocks. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18mar/inshorts_image_1489834577629_809.jpg?resize=400px:*","https://www.youtube.com/watch?v=gIrtRcTjmgM ","jvfixli5-1"
"501","miscellaneous","Police release footage of ""idiotic"" driver who hit 3 cars","England Police have released helicopter footage of an ""idiotic"" driver during a pursuit wherein he crashed into three cars while driving at an excessive speed. Forty-one-year-old Clive Hill, who failed to stop for police officers, abandoned his car but was arrested after a chase on foot. He was imprisoned for 14 months and disqualified from driving for over three years. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18mar/inshorts_image_1489830676519_743.jpg?resize=400px:*","https://www.youtube.com/watch?v=YjHmk2wMqqU ","jvfixli5-1"
"502","miscellaneous","New Zealand gives a river the legal status of a person","New Zealand has passed a bill to grant the Whanganui River the legal status of a person with all the corresponding rights and duties. The river will be represented by two people, one from the local Maori community and the other by the government. Such a legal status is said to be the first of its kind in the world.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15mar/inshorts_image_1489601166090_359.jpg?resize=400px:*","https://repository.inshorts.com/full-page/inshorts/c794ed38-1231-4bdc-8dea-6f7a43702759?type=DETAILED_NEWS ","somjyycg-1"
"503","miscellaneous","Why are crushed stones placed along railway tracks?","The crushed stones placed along the railway tracks, which are called ballast, serve the purpose of holding the wooden rail ties in place, which further help to keep the tracks stable. The rough stones also help to ensure that the wooden ties don't slide over each other and that the weight of the train is well balanced.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16mar/inshorts_image_1489665431594_883.jpg?resize=400px:*","https://www.youtube.com/watch?v=gIcwBYr_-yI ","somjyycg-1"
"504","miscellaneous","Why are beer bottles usually green or brown?","According to a popular theory, beer is usually bottled in green or brown bottles because when they were stored in clear bottles and left in the sun for long, the beer developed a foul smell. This was because the glass allowed UV rays to penetrate and alter the beer's flavour. Darker coloured bottles were introduced to block out the rays. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11mar/inshorts_image_1489215998658_619.jpg?resize=400px:*","https://repository.inshorts.com/full-page/inshorts/bfd7e777-f8d3-4f73-8760-04a3f97b42e3?type=DETAILED_NEWS ","somjyycg-1"
"505","miscellaneous","First successful phone call was made on this day in 1876","The world's first ever successful telephone call was made by the device's inventor, Alexander Graham Bell, on March 10, 1876. He had made a call to his assistant in the next room and his words were, ""Mr. Watson, come here; I want to see you"". Notably, Bell had received a comprehensive telephone patent three days before making the successful call.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10mar/inshorts_image_1489143793813_866.jpg?resize=400px:*","http://www.history.com/this-day-in-history/speech-transmitted-by-telephone?utm_source=inshorts&utm_medium=inshorts_full_article&utm_campaign=inshorts_full_article ","somjyycg-1"
