"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"915","sports","India to play 81 matches at home from 2019-2023","During the 2019-2023 cricket cycle, the Indian cricket team will host 81 matches across formats, 30 more than the current Future Tours Programme cycle. Despite the additional number of matches, BCCI insists that the number of playing days per year for India will decrease by 20% in the 2019-2023 cycle, which will feature matches against Australia, England, and South Africa.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11dec/inshorts_image_1512998406096_388.jpg?resize=400px:*","https://www.sportskeeda.com/cricket/india-to-play-81-matches-at-home-from-2019-2023?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"916","sports","India to host 2023 Cricket World Cup, 2021 Champions Trophy","The BCCI on Monday confirmed that India will host the 2021 ICC Champions Trophy and 2023 ICC Cricket World Cup. This will be the first time that India will entirely host the World Cup, after having previously hosted the tournament partially in three editions. Notably, India were handed the two tournaments' hosting rights in 2013, during the ICC Annual Conference.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12dec/inshorts_image_1513049965293_511.jpg?resize=400px:*","https://www.sportskeeda.com/cricket/india-to-host-2021-champions-trophy-2023-world-cup?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"917","sports","Lalit Modi slams BCCI over conditional revocation of RCA ban","Ex-IPL chairman Lalit Modi slammed BCCI after it revoked Rajasthan Cricket Association's suspension on the condition that he stays away from its functioning. ""[T]he #Crook's in @BCCI...afraid of my name. Clowns just living off what I created for India.Good luck to these jokers who never did a days work in their life except live off what others created,"" Modi tweeted.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12dec/inshorts_image_1513049095147_416.jpg?resize=400px:*","http://www.timesnownews.com/sports/article/lalit-modi-hits-out-at-bcci-after-conditional-revocation-of-rajasthan-cricket-associations-ban/144486?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"918","sports","Virat, Anushka will shift to new residence in Mumbai in Dec","Following their wedding in Italy, Virat Kohli and Anushka Sharma will shift to their new residence in Worli, Mumbai in December. Anushka will be spending the New Year with Virat in South Africa, where he will be preparing for the upcoming Test series. Anushka will return to Mumbai early in January to shoot for a film with Shah Rukh Khan.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11dec/inshorts_image_1513011772522_561.jpg?resize=400px:*","http://spotboye.com/bollywood/news/virushka-wedding-5-things-you-need-to-know-about-virat-kohli-anushka-sharma-s-italian-shaadi-more/5a2eb6bfa31f7be3158004ab?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"919","sports","Curious to know why Rahane didn't play in first ODI: Ganguly","Sourav Ganguly has said that he is curious to know why Ajinkya Rahane did not play the first ODI against Sri Lanka in Dharamshala. ""Rahane should have played...because he has the ability to play in such conditions,"" he said. ""If you are looking at World Cup 2019, I would want the team management to back Rahane and Rahul,"" he added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12dec/inshorts_image_1513082800500_671.jpg?resize=400px:*","http://www.hindustantimes.com/india-vs-sri-lanka-2017/india-vs-sri-lanka-ajinkya-rahane-s-omission-came-as-surprise-says-sourav-ganguly/story-VqxUU3gRnUBKtzlnPvyL5O.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"920","sports","John Cena shares inspirational quote by Rahul Dravid","WWE wrestler John Cena shared an inspirational quote by former Indian captain Rahul Dravid on Instagram. The post featured a photo of Dravid in the Indian jersey along with the quote, ""You don't play for revenge, you play for respect and pride."" The post garnered over 140,000 likes in a day. Cena had earlier shared a photograph of Virat Kohli.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12dec/inshorts_image_1513066600143_270.jpg?resize=400px:*","https://www.instagram.com/p/BchG17WA27z/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"921","sports","12-foot-tall statue of Diego Maradona unveiled in Kolkata","A 12-foot-tall bronze sculpture of legendary Argentinian footballer Diego Maradona was unveiled at a club in Kolkata during his visit to the city. The statue features the 1986 World Cup-winning captain holding the trophy he helped Argentina win. The 57-year-old also gave out cheques to 11 cancer patients at the event, which was attended by around 1,000 people.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12dec/inshorts_image_1513067563446_213.jpg?resize=400px:*","https://www.theguardian.com/football/2017/dec/12/it-looks-like-someones-gran-diego-maradona-statue-unveiled-in-india?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"922","sports","UV is only one rare one: Sehwag wishes Yuvraj on 36th b'day","Wishing Indian all-rounder Yuvraj Singh on his 36th birthday, ex-cricketer Virender Sehwag tweeted, ""ABCDEFGHIJKLMNOPQRSTWXYZ, you will find in plenty. But UV is only one rare one. Happy Birthday dear friend @YUVSTRONG12. May your fight continue to inspire many."" Meanwhile, Mohammad Kaif wrote, ""Happy Birthday to an inseparable part of my life. Wish you nothing but the very best in everything.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12dec/inshorts_image_1513069651781_783.jpg?resize=400px:*","https://twitter.com/virendersehwag/status/940492946683584513?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"923","sports","Player pauses match to check on fan injured by her six","Australian all-rounder Ellyse Perry paused her team's Women's Big Bash League match against Melbourne Stars after her six went on to hit and injure a young boy watching the game. Sydney Sixers' Perry, who rushed towards the fan after the ball hit him in the head following a deflection off a chair, ensured the boy received proper medical attention.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12dec/inshorts_image_1513077435785_326.jpg?resize=400px:*","http://www.hindustantimes.com/cricket/ellyse-perry-wins-hearts-with-her-gesture-during-women-s-big-bash-league-see-video/story-A2q60FNzcnxFcrohJkb1VM.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"924","sports","WWE suspends ex-champion after being charged for kidnapping","The World Wrestling Entertainment (WWE) has suspended wrestler Rich Swann after he was arrested on charges of kidnapping and attacking his wife Vannarah Riggs, who is also a wrestler. The former WWE cruiserweight champion reportedly began arguing with his wife before putting her in a headlock and dragging her into his car. Swann has denied getting physical with Riggs.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11dec/inshorts_image_1512989582073_522.jpg?resize=400px:*","https://www.sportskeeda.com/wwe/from-the-wwe-rumor-mill-rich-swann-suspended-following-arrest?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"925","sports","Afghanistan to play their first-ever Test against India","The Afghanistan cricket team, which was recently made a Test-playing nation, will play its first-ever Test match against India in India. ""Afghans were scheduled to play their first Test in 2019 versus Australia but considering the historic relationship between India and Afghanistan, we decided to host their first Test,"" BCCI acting secretary Amitabh Chaudhary said.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11dec/inshorts_image_1512994623452_546.jpg?resize=400px:*","http://www.hindustantimes.com/cricket/afghanistan-cricket-team-to-play-maiden-test-vs-india/story-Ta3op7HMvGyRs8oIOLUDiN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"926","sports","Rohit Sharma trolls Yuvraj over 'six pack' pic on birthday","Cricketer Rohit Sharma shared a picture of Yuvraj Singh on the latter's 36th birthday, captioned, ""Happy birthday @YUVSTRONG12 the match winner...not sure about the six pack but first let's get you a hair stylist."" Earlier, Yuvraj had shared the same picture, writing, ""Trying to get six pack for my birthday I think it should come by tomorrow what say?""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12dec/inshorts_image_1513081077705_692.jpg?resize=400px:*","https://twitter.com/ImRo45/status/940502000222945280?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"927","sports","Stay strong, tweets user to player who proposed to Kohli","After Danielle Wyatt, England woman cricketer who had proposed to Virat Kohli in 2014, congratulated him on his wedding, a user wrote, ""Stay strong @Danni_Wyatt . Hope you have the strength to get through this."" Other tweets read, ""What a courageous person you're,\nIt really needs a big heart to wish your crush,"" and, ""U ok Danielle?""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12dec/inshorts_image_1513084499874_760.jpg?resize=400px:*","https://twitter.com/Danni_Wyatt/status/940265981271855104?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"928","sports","Real Madrid face PSG, Barcelona face Chelsea in UCL last 16","Two-time defending champions Real Madrid will face off against French club PSG, featuring world's most expensive player Neymar, in the UEFA Champions League last 16. While English champions Chelsea will face Barcelona, Italian Champions Juventus will play Tottenham Hotspur. Notably, England is the first ever country to have five of its clubs in the tournament's last 16 stage.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11dec/inshorts_image_1512995770534_660.jpg?resize=400px:*","https://www.theguardian.com/football/2017/dec/11/champions-league-draw-last-16-chelsea-barcelona?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"929","sports","India's two-day practice match in South Africa cancelled","India's two-day practice match ahead of their three-match Test series against South Africa which was scheduled for December 30 and 31 at Boland Park in Paarl has been cancelled. The Indian team has instead opted for training sessions on those days. This was the only match before the first Test in Cape Town from January 5, 2018.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12dec/inshorts_image_1513068944507_638.jpg?resize=400px:*","http://www.ibtimes.co.in/virat-kohli-led-india-cancel-warm-game-south-africa-heres-why-752805?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"930","sports","Indian schoolgirl drowns after attending school games in Aus","A 15-year-old Indian schoolgirl who was in Adelaide to play football at the Pacific School Games drowned off a beach in the city. The schoolgirl, whose body was pulled from the water on Monday, was accompanied by four other girls who were all saved in time. The week-long international event involved around 4,000 participants from 15 countries.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11dec/inshorts_image_1513003936133_761.jpg?resize=400px:*","https://www.theguardian.com/australia-news/2017/dec/11/indian-schoolgirl-drowns-after-pacific-school-games-in-adelaide?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"931","sports","NZ win by 240 runs to whitewash Windies in Test series","New Zealand defeated Windies by 240 runs in the second Test to win the two-match Test series 2-0 in Hamilton on Tuesday. Pacer Trent Boult picked up six wickets in the second match and became the sixth Kiwi bowler to claim 200 wickets in Test cricket. The two teams will now play three ODIs and three T20Is, starting December 20.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12dec/inshorts_image_1513068620168_620.jpg?resize=400px:*","https://www.icc-cricket.com/news/536704?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","k8y3pg8j-2"
"932","sports","SL end 12-ODI losing streak with 7-wicket win over India","Sri Lanka ended their 12-match losing streak in ODIs with a seven-wicket win over India in the first ODI at Dharamsala on Sunday. This was the Sri Lankan team's first ODI win against India while playing in India since 2009. Earlier, the Indian team was dismissed for 112, their lowest ODI total at home when batting first.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12dec/10/x1b4mn4s-1-1512906712100.jpg?resize=400px:*","http://www.bcci.tv/india-v-sri-lanka-2017/match/04?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"933","sports","Virat-Anushka to marry at heritage resort in Tuscany: Report","As per reports, Virat Kohli and Anushka Sharma will be getting married at a heritage resort in Tuscany, Italy and arrangements have been made for a typical Punjab wedding. Sources in Italy have claimed that a high security corridor has been thrown around the resort with entry strictly restricted to guests with invitation. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/9dec/inshorts_image_1512844395279_876.jpg?resize=400px:*","http://indiatoday.intoday.in/story/virat-kohli-anushka-sharma-wedding-location-pics/1/1106735.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"934","sports","India post ODI history's lowest ever score in 1st powerplay","In the first ODI against Sri Lanka, India were reduced to 11/3 in 10 overs, the lowest ever total scored in the first powerplay of any ODI. India's 11/3 was also the second-lowest ten-over score in ODIs in the last five years. Out of the first five overs, four were maidens, with 29 of the 30 deliveries being dot balls.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10dec/inshorts_image_1512889526554_580.jpg?resize=400px:*","http://indiatoday.intoday.in/story/live-cricket-score-india-vs-sri-lanka-1st-odi-dharamsala/1/1106937.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"935","sports","Dhoni 2nd wicketkeeper in history to score 16,000 int'l runs","Former Indian captain MS Dhoni became the second wicketkeeper after former Sri Lankan captain Kumar Sangakkara to score 16,000 runs in international cricket after crossing the milestone figure against Sri Lanka on Sunday. Dhoni is also the sixth Indian cricketer overall to reach the figure after Sachin Tendulkar, Rahul Dravid, Sourav Ganguly, Virender Sehwag and Virat Kohli.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10dec/inshorts_image_1512894519783_970.jpg?resize=400px:*","https://www.sportskeeda.com/live-cricket-score/india-vs-sri-lanka-1st-odi-10-december-2017?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"936","sports","Karthik out on 0 after 18 balls, most for any Indian in ODIs","Indian batsman Dinesh Karthik who failed to score a single run after facing 18 balls against Sri Lanka, set the record for the most number of balls faced by an Indian before getting dismissed for a duck in an ODI. Karthik, dismissed LBW by Suranga Lakmal, surpassed Eknath Solkar who faced 17 balls before getting dismissed against England in 1974.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10dec/inshorts_image_1512893665934_839.jpg?resize=400px:*","http://indiatoday.intoday.in/story/live-cricket-score-india-vs-sri-lanka-1st-odi-dharamsala/1/1106937.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"937","sports","Maradona arrives in India to play charity match with Ganguly","Former World Cup-winning captain Argentina's Diego Maradona arrived in Kolkata on Sunday, reportedly to take part in a charity football match against a team captained by former Indian cricket captain Sourav Ganguly. Maradona, who visited India in December 2008 as well, is on a three-day trip currently and will likely play the charity football match on December 12.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11dec/inshorts_image_1512979276499_588.jpg?resize=400px:*","https://www.aninews.in/news/sports/others/diego-maradona-arrives-in-kolkata-on-three-day-visit201712102236520001/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"938","sports","If someone misbehaves, slap them: Babita to teen actress","After a teen Bollywood actress alleged that she was molested on a flight, Indian wrestler Babita Phogat posted a video on Twitter in which she said, ""If someone misbehaves with you, slap them in the face."" In the video, Babita further said, ""You don't need to fear... anyone. You need to be strong in real life as well.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10dec/inshorts_image_1512928732656_333.jpg?resize=400px:*","https://www.sportskeeda.com/general-sports/who-said-what-geeta-and-babita-phogat-react-to-zaira-wasim-s-alleged-molestation-case?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"939","sports","Female MMA fighter to fight online troll after sexist remark","Anna Dempster, an amateur MMA fighter from Oregon, USA, is set to fight an internet troll Kristopher Zylinski who posted comments that he believed that women, whether trained or not, cannot beat men in a fight. The sparring match was set up after a Facebook page offered $1,000 to any female fighter in the 160-pound weight-category to fight Zylinski.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10dec/inshorts_image_1512875992154_179.jpg?resize=400px:*","http://www.ibtimes.co.uk/female-mma-star-agrees-fight-internet-troll-who-reckons-women-cannot-beat-men-cage-1650858?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"940","sports","Dhoni asks for DRS even before umpire declares Bumrah out","MS Dhoni signalled to take a DRS review even before the umpire could completely raise his finger to declare Jasprit Bumrah out in the first ODI against Sri Lanka. Dhoni took the call from the non-striker's end after the Sri Lankan team appealed for LBW. The review found that the ball had pitched outside off-stump, resulting in the decision's reversal.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11dec/inshorts_image_1512990275171_260.jpg?resize=400px:*","http://www.bcci.tv/videos/id/5779/when-dhoni-made-the-right-call-yet-again?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"941","sports","I am the best player in history: Cristiano Ronaldo","After winning the Ballon d'Or for a record-equalling fifth time, Cristiano Ronaldo said that he is the best player in history and that there isn't a player more complete than him. ""No player can do the things that I can..I play well with either foot, I'm quick, powerful, good with my head, I score goals, I assist goals,"" he added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/9dec/inshorts_image_1512827387876_270.jpg?resize=400px:*","http://www.hindustantimes.com/football/cristiano-ronaldo-calls-himself-best-player-in-history-after-ballon-d-or-win/story-jg8oSdPk0RJOjoSL4xF8LL.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"942","sports","MS Dhoni tries swing bowling in nets ahead of 1st ODI vs SL","The BCCI on Saturday shared a video showing former Indian captain MS Dhoni bowling swing to all-rounder Axar Patel in the nets ahead of the first ODI against Sri Lanka in Dharamshala. ""Is there anything that @msdhoni cannot do? You have seen him bowl leg spin now it is time for seam up. #INDvSL,"" the BCCI captioned the video.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/9dec/inshorts_image_1512830907034_359.jpg?resize=400px:*","https://twitter.com/BCCI/status/939416636552921089?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fsportscafe.in%2Farticles%2Fcricket%2F2017%2Fdec%2F09%2Fwatch-ms-dhonis-swing-bowling-gives-axar-patel-an-early-taste-of-south-africa&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"943","sports","India without Kohli like account without Aadhar, tweets user","Reacting to India's collapse against Sri Lanka on Sunday, a user tweeted, ""Indian batting line-up without Virat Kohli is like a bank account without a linked Aadhar Card"". Other users reacted with tweets like, ""Now, Indian team misses Kohli more than what Anushka has missed him over the years"" and ""In Dharamshala, the mountains stand up and applaud Dhoni."" ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10dec/inshorts_image_1512899831594_725.jpg?resize=400px:*","https://twitter.com/inshorts/timelines/939787024978001920?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"944","sports","India beat Germany, win bronze at Hockey World League Final","India defeated Germany 2-1 in the Hockey World League Final to grab the bronze medal at the event on Sunday. SV Sunil and Harmanpreet Singh scored for the world number six Indian side. The world's fifth-ranked side Germany were without any substitutes as seven of their players were unavailable for the match either due to injury or high fever.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10dec/inshorts_image_1512916928694_423.jpg?resize=400px:*","http://www.hindustantimes.com/other-sports/india-beat-germany-2-1-win-bronze-medal-in-hockey-world-league-final/story-VuVoXjbfEe0R1Ea08EXnCK.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"945","sports","Winning Superseries more important than being no 1: Srikanth","Ahead of the year-end Dubai Superseries Finals, Indian shuttler Kidambi Srikanth said, ""It is more important for me to win the Superseries Finals rather than becoming world number one."" Srikanth, who is ranked world number four and missed last two tournaments due to a thigh muscle strain, said, ""If I can...win the tournament, I can definitely be world number one.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10dec/inshorts_image_1512886725311_348.jpg?resize=400px:*","http://www.hindustantimes.com/other-sports/kidambi-srikanth-says-winning-super-series-final-more-important-than-being-world-no-1/story-ZvYFeELgklf8tDvu3LlidM.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"946","sports","Ronaldo scores brace in Madrid's 5-0 thrashing of Sevilla","In the first match after winning his fifth Ballon d'Or, Cristiano Ronaldo struck a brace as Real Madrid scored five goals in the first-half in their thrashing of Sevilla in La Liga on Saturday. Nacho, Toni Kroos, and 19-year-old Achraf Hakimi also scored. Madrid, who defend their Club World Cup title next, are third on the table with 31 points.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10dec/inshorts_image_1512877227721_210.jpg?resize=400px:*","http://www.hindustantimes.com/football/cristiano-ronaldo-at-the-double-as-real-madrid-blow-away-sevilla-in-la-liga/story-ru8uslCWS9QBTsdVCr3MLJ.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"947","sports","Messi, Suárez score to help Barça win 2-0, retain 5-pt lead","Lionel Messi and Luis Suárez netted one goal apiece to help Barcelona beat 10-man Villarreal side in the La Liga on Sunday. With the win, Barcelona restored their five-point lead at the top of the La Liga points table and maintained an eight-point advantage on fourth-placed Real Madrid. Meanwhile, third-placed Atletico Madrid secured a 1-0 win over Real Betis.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11dec/inshorts_image_1512967472871_670.jpg?resize=400px:*","https://www.theguardian.com/football/2017/dec/10/luis-suarez-lionel-messi-barcelona-villarreal-european-round-up?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"948","sports","Player called back from dressing room after being sent off","German top-tier club Eintracht Frankfurt's Marius Wolf was handed a red card for his tackle on a Bayern Munich player but was recalled from his dressing room to the field later by the referee. The match official referred to the video review before retracting the red card and awarding a yellow card, allowing Wolf to continue.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10dec/inshorts_image_1512905002585_878.jpg?resize=400px:*","http://www.dailymail.co.uk/wires/ap/article-5163017/Frankfurt-player-sent-ref-invites-back.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"949","sports","Triple H, Jinder Mahal perform bhangra post Delhi WWE fight","Indian-origin wrestler Jinder Mahal and former WWE champion Triple H performed bhangra  after their fight at the WWE Live event in Delhi on Saturday. Triple H had won the fight after carrying out his finishing move 'The Pedigree' twice over Mahal. After the fight, Triple H said that Mahal had earned his respect, following which they performed bhangra together.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/9dec/inshorts_image_1512840576119_359.jpg?resize=400px:*","https://www.thequint.com/videos/triple-h-and-jinder-mahal-perform-bhangra-wwe?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"950","sports","Belgium team paints their faces black, causes safety scare","Belgium hockey team players caused a security scare at Bhubaneswar's Kalinga Stadium after they tried to sneak into the stadium late night with their faces painted black, reportedly for luck for their fifth-sixth playoff match. The players scaled the hotel's boundary wall before walking almost 3 km to the stadium. Police later convinced the players to return to their hotel.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11dec/inshorts_image_1512990443549_412.jpg?resize=400px:*","http://www.hindustantimes.com/other-sports/hockey-world-league-final-belgian-hockey-team-dodge-security-in-midnight-escapade/story-zUgDQx4vv1TtowfFShryoL.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"951","sports","Georgian weightlifter breaks 2 of his own world records","Georgian weightlifter Lasha Talakhadze broke two of his own world records to win gold at the Weightlifting World Championships. Talakhadze won the men's super-heavyweight category by lifting a total of 477kg, improving his own world record by 4kg. The Georgian, who broke his own snatch world record by 3kg after lifting 220kg, finished first in the clean-and-jerk category as well.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/9dec/inshorts_image_1512808070699_909.jpg?resize=400px:*","https://www.reuters.com/article/us-weightlifting-worlds-lasha/weightlifting-new-zealand-transgender-wins-medal-talakhadze-breaks-records-idUSKBN1E00AC?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"952","sports","Man City beat Man Utd to win record 14 straight PL matches","Premier League leaders Manchester City won their 14th straight game to set single-season winning streak record after beating city rivals Manchester United 2-1, also ending their 40-match unbeaten home run. With the win, City went 11 points clear at the top of the table. Elsewhere, Arsenal and Liverpool dropped points as both teams played 1-1 draws in their respective matches.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11dec/inshorts_image_1512961964889_879.jpg?resize=400px:*","https://www.theguardian.com/football/2017/dec/11/jose-mourinho-fracas-manchester-city?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"953","sports","18-year-old Washington replaces injured Jadhav for SL ODIs","Indian cricketer Kedar Jadhav has been ruled out of the three-match ODI series against Sri Lanka due to a hamstring injury. Eighteen-year-old Washington Sundar has been called up as his replacement, thereby earning his maiden ODI call-up. Earlier this month, the Tamil Nadu all-rounder had also earned his maiden call-up for the T20I series against Sri Lanka.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/9dec/inshorts_image_1512837541356_631.jpg?resize=400px:*","https://www.sportskeeda.com/cricket/india-vs-sri-lanka-2017-injured-kedar-jadhav-ruled-out-odi-series?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"954","sports","Boxer's ear almost ripped off during boxing match","Super featherweight boxer Stephen Smith's ear was nearly ripped off after he clashed heads with Francisco Vargas during their boxing bout in Las Vegas on Saturday. The bout was stopped early after the end of the ninth round by a technical decision after which the referee called the ringside doctor to take a look at Smith's almost detached ear.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11dec/inshorts_image_1512982700102_710.jpg?resize=400px:*","http://www.dailymail.co.uk/news/article-5164723/Boxers-ear-nearly-ripped-boxing-bout.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"955","sports","Eng player dropped from Ashes tour game after bar incident","England's Ben Duckett, who was called up to take part in an Ashes tour game, has been dropped from the squad after he poured a drink on James Anderson in a late-night drinking incident in Perth. Earlier, a midnight curfew was imposed on England after Jonny Bairstow was involved in a 'headbutt' incident with Australia's Cameron Bancroft at a bar.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10dec/inshorts_image_1512886013591_585.jpg?resize=400px:*","https://www.theguardian.com/sport/2017/dec/09/england-ben-duckett-dropped-ashes-tour-game-after-perth-bar-incident?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"956","sports","India post their lowest all-out ODI total at home in 24 yrs","Sri Lanka dismissed India for their lowest all-out ODI score at home in 24 years after restricting the side to 112 in the first ODI on Sunday. In the 38.2-over innings, India faced 13 maidens, the most for the Indian side in ODI cricket history. This was also the third-lowest score at which India got dismissed while at home.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10dec/inshorts_image_1512898631259_557.jpg?resize=400px:*","https://www.icc-cricket.com/match/7037?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
"957","sports","Bumrah's grandfather's dead body found in Sabarmati river","Indian fast bowler Jasprit Bumrah's grandfather Santokh Singh's dead body was retrieved from the Sabarmati river by Ahmedabad Fire and Emergency Services (AFES) on Sunday. The 84-year-old had reportedly come to meet his grandson but had been missing since Friday. Bumrah's family had reportedly denied Santokh Singh from meeting or talking to his grandson.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/10dec/inshorts_image_1512909201798_416.jpg?resize=400px:*","http://www.timesnownews.com/sports/article/jasprit-bumrah-grandfather-dead-body-found-in-sabarmati-river-ahmedabad/143529?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","uxpflix4-1"
