"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"912","business","Goldman asked to pay $24 mn in Indonesian share dispute case","An Indonesian court has ruled that Goldman Sachs should return shares in property developer Hanson International and pay $23.7 million compensation to tycoon Benny Tjokrosaputro in a legal tussle over ownership. Tjokrosaputro sued the US bank for $1.11 billion, accusing it of making ""unlawful"" trades in the shares. The ruling said Tjokrosaputro was legal owner of the 425 million shares.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/21nov/inshorts_image_1511274352212_242.jpg?resize=400px:*","https://www.reuters.com/article/us-indonesia-goldman-sachs-lawsuit/indonesia-court-rules-against-goldman-in-hanson-share-ownership-dispute-idUSKBN1DL16U?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","fob5uzlo-1"
"913","business","Prem Watsa's Fairfax to buy 51% in Tata's BPO arm for ₹153cr","Bangalore-based Quess Corp, controlled by India-born Canadian billionaire Prem Watsa's Fairfax Financial Holdings, has agreed to buy a 51% stake in the business process outsourcing arm of Tata Group. Quess will pay ₹153 crore in cash for the stake in Hyderabad-based Tata Business Support Services (TBSS). TBSS has a workforce of 27,000 employees and reported ₹661 crore revenue in 2016-17.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/21nov/inshorts_image_1511248194802_394.jpg?resize=400px:*","https://www.bloombergquint.com/business/2017/11/20/quess-corp-to-acquire-majority-stake-in-tata-business-support-services-for-rs-153-crore?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","fob5uzlo-1"
"914","business","Immediately revise MRP of goods to benefit consumers: CBEC","Central Board of Excise and Customs (CBEC) Chairperson Vanaja Sarna has asked FMCG companies to immediately revise MRP on products for which GST has been reduced to pass the benefit to consumers. She has urged the companies to give wide publicity to the revised MRP of products. Earlier, the Cabinet approved the establishment of National Anti-profiteering Authority under GST.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/21nov/inshorts_image_1511265798927_559.jpg?resize=400px:*","http://www.india.com/business/gst-rate-cut-cbec-urges-fmcgs-to-immediately-revise-mrp-of-products-to-benefit-consumers-2655580/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","fob5uzlo-1"
"915","business","HSBC fined record $51 million over Lehman-linked products","HSBC's private-banking unit was fined a record $51 million over sales of structured products linked to Lehman Brothers in Hong Kong. The unit will also lose its licence to advise on securities for one year, while its licence to deal in securities will be partially suspended for a year. HSBC said the suspensions won’t affect private-banking operations in Hong Kong.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/21nov/inshorts_image_1511276058690_383.jpg?resize=400px:*","https://www.bloomberg.com/news/articles/2017-11-21/hsbc-private-banking-unit-loses-appeal-against-hong-kong-fine?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","fob5uzlo-1"
"916","business","Which are the richest countries in the world per capita?","Qatar has been named the world's richest country with a GDP of over ₹81 lakh per person. While Luxembourg came second with a GDP of nearly ₹71 lakh per person, Singapore ranked third with a GDP of ₹58 lakh per person. India has been placed below 100 countries on the list, with a GDP of over ₹4 lakh per person.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1510979084910_714.jpg?resize=400px:*","http://fortune.com/2017/11/17/richest-country-in-the-world/?utm_campaign=time&utm_source=twitter.com&utm_medium=social&xid=time_socialflow_twitter&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"917","business","₹20L drunk driving fine for world's 2nd-youngest billionaire","Norwegian heiress and second-youngest billionaire in the world, 22-year-old Katharina G Andresen, was handed a NOK250,000 (nearly ₹20 lakh) fine by a court for failing a roadside breathalyser test. Andresen, who was on her way to the family chalet in Hafjell when the incident occurred, received a three-week suspended prison sentence and has been banned from driving for 13 months. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1510995568663_213.jpg?resize=400px:*","https://www.theguardian.com/world/2017/nov/17/norwegian-heiress-katharina-g-andresen-23000-pound-drink-driving-fine?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"918","business","Swiss parliament panel allows info exchange with India","A Swiss parliamentary panel has approved the automatic exchange of information between Switzerland and India. The pact allows the transfer of information including tax identification number and will help India in identifying accounts hoarding black money in Swiss banks. However, the panel has asked the Swiss government to amend the pact and ""strengthen concrete individual legal protection"". ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19nov/inshorts_image_1511090666220_650.jpg?resize=400px:*","http://www.newindianexpress.com/world/2017/nov/19/black-money-swiss-parliamentary-panel-approves-automatic-information-exchange-with-india-1705120.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"919","business","5G to generate $27 billion revenue potential by 2026: Report","The 5G network is estimated to generate about $27.3 billion revenue opportunity for Indian telecom operators by 2026, according to the Ericsson 5G Business Potential report. The 5G technology will create opportunities in sectors like manufacturing, energy and utilities followed by public safety and health sectors. Ericsson on Friday showcased India's first-ever live 5G end-to-end demonstration.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1510985298734_801.jpg?resize=400px:*","http://www.india.com/business/5g-to-generate-usd-27-billion-worth-revenue-opportunity-for-indian-telecom-operators-by-2026-report-2643875/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"920","business","Yuho Mobile to invest ₹500 cr to start production in India","Chinese phone maker Yuho Mobile has said that it plans to invest ₹500 crore to start its production in India. ""We are talking to Foxconn for setting up a manufacturing facility at Noida, near Delhi,"" the company's Business Head Rajeev Tiwari said. The company will also cater to countries like Nepal, Bangladesh, Sri Lanka, Vietnam and Philippines, Tiwari added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19nov/inshorts_image_1511075887135_525.jpg?resize=400px:*","http://www.bgr.in/news/yuho-mobile-to-invest-rs-500-cr-to-start-india-production/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"921","business","Moody's rating in contrast with people's mood: Kapil Sibal","Congress leader Kapil Sibal on Saturday tweeted saying that Moody's upgradation of India's sovereign rating was in contrast with the ""mood of the people"". He further tweeted, ""Moody talks about sunshine tomorrow. We are worried about the dark clouds today."" This comes after credit rating agency Moody's upgraded India's sovereign rating to Baa2 from its lowest investment grade (Baa3).","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1511011506922_716.jpg?resize=400px:*","https://twitter.com/KapilSibal/status/931710890264502272?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"922","business","Those doubting reforms can introspect: FM on Moody's upgrade","Finance Minister Arun Jaitley on Friday, after Moody's upgraded India's bond rating, said that many who had doubts on the government's reforms would now seriously introspect on their own positions. He hailed India's improved rating calling it a ""belated recognition"" of reforms in the last few years. He added it is ""encouraging"" to see international recognition.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/17nov/inshorts_image_1510925305586_262.jpg?resize=400px:*","https://www.outlookindia.com/website/story/those-who-had-doubts-regarding-reforms-should-introspect-says-fin-min-jaitley-on/304477?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"923","business","Diageo sues Vijay Mallya over $40 million payout","Diageo has sued liquor baron Vijay Mallya over a $40 million payment made when he was ousted from United Spirits last year. Diageo claimed Mallya breached an agreement under which he would step down as Chairman of United Spirits in exchange for $75 million. Diageo had paid an initial instalment of $40 million, which it wants back.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1510986535780_785.jpg?resize=400px:*","https://www.bloomberg.com/news/articles/2017-11-17/diageo-sues-indian-tycoon-vijay-mallya-over-40-million-payout?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"924","business","Tata Sons appoints group CFO, Titan MD as directors","Tata Sons, the holding company of Tata group firms, has elevated group CFO Saurabh Agrawal and MD of Titan Bhaskar Bhat to the company's board. Agarwal was hired this year as Group CFO from the Aditya Birla Group, where he was the head of strategy. Bhat, who is also a director at Tata Chemicals, has been running Titan since 2002.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19nov/inshorts_image_1511099676429_869.jpg?resize=400px:*","http://www.livemint.com/Companies/9aVV8fwLfBQqzytdPoO2NN/Tata-Sons-appoints-two-new-directors.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"925","business","Eris to buy Strides' India generic drug business for ₹500 cr","Ahmedabad-based drugmaker Eris Lifesciences signed an agreement with Bengaluru-based Strides Shasun to acquire its India branded generics business for ₹500 crore. Eris Lifesciences will acquire over 130 brands in the domains of neurology, psychiatry, and gastro, among others, along with employees who form part of the business. The acquired drugs had sales of ₹181 crore in 2016-17.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19nov/inshorts_image_1511081915753_939.jpg?resize=400px:*","http://www.livemint.com/Companies/jz2wmHTdwHROfVvQTzEMmN/Eris-to-buy-Strides-Shasuns-India-branded-business-for-Rs50.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"926","business","TRAI asks RCom to give details of users, unspent balance","Telecom regulator TRAI has asked Reliance Communications (RCom) to submit details of its subscribers immediately and unspent balance of prepaid customers by January 10. RCom will have to submit details of subscribers successfully ported out and remaining subscribers who couldn't port. RCom will shut down voice call service from December 1 and users can move to other networks till December-end.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1510992847894_721.jpg?resize=400px:*","http://www.hindustantimes.com/business-news/trai-asks-reliance-communications-to-give-details-on-subscribers-unspent-balance/story-P18jylURGBVLdlip5LeQqM.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"927","business","Government seeks ₹13,000 crore surplus from RBI","Clarifying that the government has not asked RBI to pay any special dividend, Economic Affairs Secretary Subhash Garg said it is only seeking the ₹13,000 crore surplus lying with the RBI. Adding that the RBI already distributed ₹30,000 crore from its profits, he said the government asked the RBI to transfer the rest it had retained towards risks and reserves.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19nov/inshorts_image_1511090513288_130.jpg?resize=400px:*","https://www.bloombergquint.com/markets/2017/11/19/government-seeks-rs-13000-crore-surplus-from-rbi?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"928","business","Alibaba to invest $2.9 bn in China's hypermarket Sun Art","Alibaba will be investing around $2.9 billion to acquire 36.16% stake in China's hypermarket chain Sun Art Retail Group, the e-commerce giant said on Monday. The deal will make Alibaba the second largest shareholder in the company, which has a market capitalisation of over $10 billion. Notably, Alibaba has invested more than $9.3 billion in brick-and-mortar stores since 2015.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/20nov/inshorts_image_1511167067911_964.jpg?resize=400px:*","https://techcrunch.com/2017/11/19/alibaba-sun-art/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"929","business","RCom arm sends notice to rivals for campaign against it","Reliance Communications' (RCom) enterprise arm Global Cloud Xchange has sent a 'Cease & Desist' notice to its rivals to stop campaigns implying that the company is closing down voice services for business clients. RCom termed the campaign as ""illegal"" and ""malicious"". Earlier, RCom had announced that it is closing down voice services for retail subscribers on its networks. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1511008698821_735.jpg?resize=400px:*","https://www.bloombergquint.com/business/2017/11/17/rcom-arm-sends-notice-to-rivals-for-campaign-against-it?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"930","business","Moody's withdraws RCom's credit rating after missed payment","International credit rating agency Moody's Investors Service on Friday said it has withdrawn its credit rating on Reliance Communications (RCom). This comes after Moody's considered the telecom operator to be in ""default"" for missing an interest payment on its bonds that was due last week. Notably, RCom has a debt of around ₹45,000 crore.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1511009163689_794.jpg?resize=400px:*","https://www.reuters.com/article/rcom-debt/moodys-withdraws-rcoms-credit-rating-after-missed-payment-idUSL3N1NO05D?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"931","business","Demonetisation rollout deeply flawed: Nobel laureate Thaler","Nobel-winning economist Richard Thaler has said that the demonetisation rollout was ""deeply flawed"". Claiming that the introduction of ₹2,000 note was ""puzzling"", he said the motive to prevent corruption and to move towards a cashless society was undercut by the ₹2,000 note. Thaler said this in an emailed response to a student, the screenshot of which was retweeted by Thaler.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19nov/inshorts_image_1511101858734_640.jpg?resize=400px:*","http://indiatoday.intoday.in/story/demonetisation-richard-thaler-rs-2000-note/1/1092598.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"932","business","Johnson & Johnson to pay $247 mn over defective hip implants","A federal jury in Dallas has ordered Johnson & Johnson and its DePuy Orthopaedics unit to pay $247 million to six patients over defective hip implant devices. Six New York residents implanted with the devices said they experienced tissue death, bone erosion and other injuries. The jury said devices were defective and companies failed to warn consumers about the risks.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/17nov/inshorts_image_1510923307151_421.jpg?resize=400px:*","http://www.hindustantimes.com/business-news/johnson-johnson-hit-with-247m-verdict-in-hip-implant-trial/story-Y2Nbevv1NTDTrPQpJkE0cK.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"933","business","Hierarchy of ideas is important, not of men & women: Murthy","Infosys Co-founder Narayana Murthy has said, ""The hierarchy of ideas is more important, not of men and women."" He said that one must be open to new ideas and be willing to learn new ideas and unlearn outdated ideas. He further added that age is not a factor for learning and one should learn to question.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1511015580417_377.jpg?resize=400px:*","http://www.hindustantimes.com/business-news/fast-pace-of-innovation-essential-for-success-narayana-murthy/story-RIxfJ1S537dvuyjUPe7hiN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"934","business","RBI withdraws ₹10,000 crore open market bond sale ","The RBI on Friday cancelled a bond sale via Open Market Operations (OMO) worth ₹10,000 crore. The central bank said the sale was withdrawn due to ""recent market developments and based on a fresh review of the current and evolving liquidity conditions."" This comes after Moody's Investors Service upgraded India's sovereign rating to Baa2 from its lowest investment grade (Baa3).","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1511011558103_359.jpg?resize=400px:*","http://www.livemint.com/Money/LVxMFk5ozH1u4Ap1ZccviJ/RBI-cancels-open-market-bond-sale-in-surprise-move.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"935","business","SC asks Mercedes-Benz to deposit ₹10 lakh over faulty airbag","The Supreme Court has directed Mercedes-Benz India to deposit ₹10.25 lakh over a faulty airbag case. The fine is related to a 2006 accident case in which the airbags of a Mercedes-Benz car failed to open on collision with a container truck. The collision had caused injuries to the Managing Director of electrical company Crompton Greaves.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1510990433459_709.jpg?resize=400px:*","http://www.newindianexpress.com/business/2017/nov/18/faulty-airbags-supreme-court-asks-mercedes-benz-to-deposit-rs-10-lakh-1703983.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"936","business","L&T's Naik is 'original Make-in-India man': Mukesh Ambani","Speaking at the launch of Larsen & Toubro Chairman AM Naik's biography, Reliance Industries Chairman Mukesh Ambani said Naik is the first and ""original Make-in-India man"". He said in his 35 years of association with Naik, their basic parameter was to make in India but without compromising on quality. Naik's biography titled 'The Nationalist' details his 53-year journey at L&T.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19nov/inshorts_image_1511075038941_248.jpg?resize=400px:*","http://indiatoday.intoday.in/story/landampts-naik-is-original-make-in-india-man-mukesh-ambani/1/1092530.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"937","business","Hasty GST implementation slowed down the economy: Former PM","Former Prime Minister Manmohan Singh on Friday claimed India's economy slowed down due to ""hasty"" implementation of the Goods and Services Tax (GST) soon after demonetisation. Addressing a public meeting organised by the Congress-led United Democratic Front (UDF), Singh added that the Congress supported the idea of GST, but it would have implemented it after due care and adequate preparation.  ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/18nov/inshorts_image_1510984221696_803.jpg?resize=400px:*","https://www.thequint.com/news/hot-news/manmohan-singh-on-economy-gst-demonetisation?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"938","business","Volkswagen to spend $40 bn on electric cars over next 5 yrs","Volkswagen has announced that it plans to spend more than $40 billion on developing electric cars, autonomous driving and other new technologies over the next 5 years. The German automaker also pledged to offer an electric version of each of its roughly 300 group models by 2030. Notably, Volkswagen group includes Audi, Porsche, Skoda along with the core Volkswagen brand.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19nov/inshorts_image_1511077183530_306.jpg?resize=400px:*","http://www.timesnownews.com/business-economy/article/volkswagen-to-spend-40-billion-on-electric-cars-over-the-next-5-years/128597?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"939","business","Matrimony.com's profit rises 61% to ₹18.8 cr in Sept quarter","Matrimony.com, the owner of online matchmaking firm BharatMatrimony has reported a 61.1% year-on-year increase in consolidated net profit at ₹18.8 crore for the quarter ended September. The company's consolidated revenue also rose 13.7% to ₹83.7 crore. The matchmaking segment accounted for over 90% of the company's revenue at ₹79 crore during the quarter.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/11nov/17/0c93lqdd-2-1510934493680.jpg?resize=400px:*","https://inc42.com/buzz/online-matchmaking-matrimony-q2-2017/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"940","business","Banks allowed to hire machines, staff for Aadhaar enrolment","The UIDAI has allowed banks to hire private data entry operators and enrolment machines to speed up the opening of Aadhaar enrolment centres at bank premises. UIDAI hopes that banks will offer such services at 10% of the branches ""at the earliest"", CEO AB Pandey said. So far, only 3,000 branches have opened Aadhaar centres as against the 15,300 target.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19nov/inshorts_image_1511105664596_521.jpg?resize=400px:*","http://www.livemint.com/Industry/yeD6SrfRWOp3vcCoslsWvL/Banks-allowed-to-hire-machines-staffers-for-Aadhaar-enrolme.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"941","business","Moody's upgrades ratings of nine Indian state-owned firms","Global credit rating agency Moody's Investors Service on Friday upgraded issuer ratings of nine Indian state-owned firms. These include 5 companies in the oil and gas sector namely ONGC, Indian Oil, Bharat Petroleum, Hindustan Petroleum and Petronet LNG. Moody's said this follows the upgrade of India's sovereign rating to 'Baa2' from its lowest investment grade of 'Baa3' on Friday.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19nov/inshorts_image_1511080385433_360.jpg?resize=400px:*","http://www.livemint.com/Companies/njNitcoTNV9ilRhUHy6Y2K/Moodys-upgrades-ratings-of-nine-PSUs.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"942","business","Don't foresee immediate changes to GST rates: Finance Secy","Finance Secretary Hasmukh Adhia on Saturday said that he does not foresee any further changes in the GST rate structure in the near future. The recent reduction in rates on mass consumer goods items has resolved nearly 90% of the problems and discontentment, he added. As and when the need arises, rates on other items may be changed, he said.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/19nov/inshorts_image_1511072864105_770.jpg?resize=400px:*","http://www.timesnownews.com/business-economy/article/dont-foresee-more-changes-to-gst-rates-in-next-few-months-hasmukh-adhia/128579?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","0c93lqdd-2"
"943","business","It’s a perfect 10 offer with Croma","Croma has come up with a new 10/10/10 offer for customers seeking a 360 degree digital solution. Under the offer, consumers will get 10% off on phone accessories, 10% off on sound devices and 10% off on spills-and-drops insurance along with extended warranty on purchase of smartphones and laptops.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/17nov/inshorts_image_1510890529553_591.jpg?resize=400px:*","https://www.croma.com/lp-101010-offers?cm_mmc=digitalmedia-_-Inshorts-_-101010-_-Mobile&utm_source=digitalmedia&utm_medium=InshortsFPS&utm_campaign=Inshorts17Nov&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"944","business","Aadhaar can be linked with mobile nos through OTP from Dec 1","UIDAI has approved the blueprint presented by telcos to operationalise three new modes for Aadhaar-mobile linking from December 1. As per the new methods, mobile numbers can be linked through OTP (one-time password), app or IVRS facility. UIDAI CEO Ajay Bhushan Pandey said the plans were considered and approved from the point of view of security and protection of privacy.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15nov/inshorts_image_1510747328169_289.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/uidai-nod-to-telcos-blueprint-on-new-sim-reverification-modes/story-lAQXZGvbrlzrTyS7F3TFQP.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"945","business","Moody's upgrades India's bond rating for 1st time in 14 yrs","International credit rating agency Moody's Investors Service has upgraded India's bond rating for the first time in 14 years, saying continued progress in India's economic and institutional reforms will enhance its high growth potential. It has upgraded India's bond rating to Baa2 from its lowest investment grade (Baa3). It has changed the outlook for India's rating to stable from positive.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/17nov/inshorts_image_1510897694864_232.jpg?resize=400px:*","https://www.bloombergquint.com/gst/2017/11/17/moodys-upgrades-indias-credit-rating-in-boost-for-modi?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"946","business","Cabinet approves creation of GST anti-profiteering authority","The Union Cabinet on Thursday approved the establishment of National Anti-profiteering Authority under GST. It is aimed at ensuring that benefits of reduction in GST rates are passed on to consumers by way of reduced prices. The authority would enable consumers to apply for relief if they feel the reduction in prices is not being passed on to them.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16nov/inshorts_image_1510830100903_458.jpg?resize=400px:*","http://www.livemint.com/Politics/ErdKU7X5dV4yoMr43HzRpJ/Cabinet-clears-setting-up-of-GST-antiprofiteering-authority.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"947","business","India has most families on Forbes Asia rich list at 18","India has become the home to the largest number of families on the list of Forbes Asia's 50 Richest Families for the third time, taking up 18 spots. India is followed by Hong Kong with nine families on the list. India's Sehgal family of Samvardhana Motherson Group and Wadia family are among the six clans making their debut.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15nov/inshorts_image_1510732660984_668.jpg?resize=400px:*","https://www.forbes.com/asia-families/list/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#tab:overall ","3yr5wkms-1"
"948","business","Restaurants to charge 5% GST starting today","Eating out at restaurants is set to get cheaper from today as the revised GST levy of 5% on AC and non-AC restaurants takes effect. However, the GST rate for restaurants in hotels where the tariff is ₹7,500 or more will remain at 18%. Further, liquor will attract state levies like VAT as it is kept outside the GST regime. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15nov/inshorts_image_1510742541086_841.jpg?resize=400px:*","http://www.businesstoday.in/current/economy-politics/restaurants-gst-5-percent-ac-non-hotels-tax-restaurant-bill-cheaper/story/264054.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"949","business","Self 'Reliance' critical to Make in India: Rahul Gandhi","After Congress alleged the government's Rafale aircraft deal promoted the interest of Anil Ambani-owned Reliance, party Vice-President Rahul Gandhi tweeted, ""Self 'Reliance' is obviously a critical aspect of Make in India."" Congress had claimed the deal with Dassault Reliance Aerospace, a joint venture between Reliance and Dassault Aviation, was 'overpriced' and a huge loss to national exchequer.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16nov/inshorts_image_1510834114465_187.jpg?resize=400px:*","http://indiatoday.intoday.in/story/rahul-gandhi-rafale-reliance-defence-limited-congress/1/1090658.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"950","business","McDonald's clarifies why food prices are same after GST cut ","After being accused of not passing on GST rate cut benefits to customers, McDonald's clarified that the GST cut for restaurants from 18% to 5% didn't change prices as the government had removed Input Tax Credit (ITC). It said the removal of ITC on rent, food, and others items had increased their operating costs by 10 to 12%","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16nov/inshorts_image_1510845104790_597.jpg?resize=400px:*","https://twitter.com/mcdonaldsindia/status/930801119348981762?ref_src=twsrc%5Etfw&ref_url=https%3A%2F%2Fwww.ndtv.com%2Foffbeat%2Fmcdonalds-meals-not-cheaper-despite-gst-rate-cut-twitter-not-lovin-it-1776225&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"951","business","No extra charges for correction in names of passengers: Govt","Aviation Minister Ashok Gajapathi Raju has said airlines cannot levy any additional charges for correction of a passenger's name when the person brings it to their notice after booking the ticket. This reportedly comes after the aviation ministry received several complaints over the airlines demanding extra money for making any corrections in names of passengers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/16nov/inshorts_image_1510840562809_525.jpg?resize=400px:*","https://twitter.com/Ashok_Gajapathi/status/931088115640553474?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"952","business","Delhi's Khan Market is India's most expensive retail spot","Delhi's upscale Khan Market has been ranked as the most expensive retail location in India, according to a report by real estate firm Cushman & Wakefield. Further, it has been ranked as the world's 24th most expensive retail location. New York's Upper 5th Avenue is the world's most expensive retail location followed by Hong Kong's Causeway Bay which ranked second.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15nov/inshorts_image_1510739727982_686.jpg?resize=400px:*","http://indiatoday.intoday.in/story/delhis-khan-mkt-worlds-24th-most-expensive-retail-hotspot/1/1089929.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"953","business","Moody's bond rating upgrade long overdue: Arvind Subramanian","Chief Economic Advisor Arvind Subramanian on Friday hailed India's rating upgrade by Moody's, saying it was ""long overdue"". He said, ""It is a recognition of the actions that the government has undertaken on GST, bankruptcy and all of that."" Moody's on Friday has upgraded India's sovereign rating to Baa2 from Baa3 and changed the outlook to stable from positive.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/17nov/inshorts_image_1510904896211_948.jpg?resize=400px:*","http://www.newindianexpress.com/business/2017/nov/17/moodys-india-rating-upgrade-long-overdue-chief-economic-advisor-arvind-subramanian-1703403.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","3yr5wkms-1"
"954","business","Future Group to charge customers to enter stores","Kishore Biyani-led Future Group's Brand Factory outlets will be charging customers ₹100-250 to enter their stores during the five-day promotional campaign in November. ""It is to encourage serious shoppers, and bring exclusivity to their shopping experience,"" said Biyani about the move. Last year, the company had organised a similar three-day shopping event making ₹115 crore in sales. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/15nov/inshorts_image_1510741317054_820.jpg?resize=400px:*","https://officechai.com/startups/e-com-give-higher-discounts-kishore-biyanis-brand-factory-charging-customers-enter-stores-2/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#sthash.JNlG7knp.kH2LtYUq.dpbs ","3yr5wkms-1"
