"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"592","politics","Rahul posts video of dog saying it tweets from his handle","Congress Vice President Rahul Gandhi on Sunday tweeted a video of a dog named 'Pidi' with a caption, ""Ppl been asking who tweets for this guy..I'm coming clean..it's me..Pidi"". ""I'm way 😎 than him,"" the caption further read. This comes after several media reports claimed that Gandhi's recent surge in popularity on social media was due to automated bots.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29oct/inshorts_image_1509262841445_370.jpg?resize=400px:*","https://twitter.com/OfficeOfRG/status/924531438661148673?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"593","politics","GST's faulty design killed jobs, businesses: Manmohan Singh","Former Prime Minister Manmohan Singh has said that the GST, as implemented, has a ""faulty design"" and its ""complication of compliances"" has killed jobs and businesses. ""GST has ended up taking away livelihoods of ordinary people besides shutting down businesses,"" Congress spokesperson Randeep Singh Surjewala said quoting Singh. ""Demonetisation was organised loot and legalised plunder,"" he added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30oct/inshorts_image_1509372535371_971.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/gst-s-faulty-design-has-killed-jobs-and-businesses-manmohan-singh/story-EzyqKDLnB71A0tv6P4x8zJ.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"594","politics","Ease of corruption replaced by ease of business: Jaitley","Finance Minister Arun Jaitley on Wednesday tweeted, ""The difference between UPA and NDA- The ease of doing corruption has been replaced by the ease of doing business."" This comes after India jumped 30 places and ranked 100 among 190 countries in the World Bank's 2018 ease of doing business report. GST will improve India's rank in near future, Jaitley added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1nov/inshorts_image_1509529195453_701.jpg?resize=400px:*","https://twitter.com/ANI/status/925652296544825345?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"595","politics","Himachal Pradesh Congress expels 7 leaders ahead of polls","The Himachal Pradesh Congress Committee on Saturday expelled 7 rebel leaders including former ministers Vijay Singh Mankotia and Singhi Ram from the party. The leaders had reportedly announced that they will contest against the party's candidates in the upcoming assembly polls. It also revoked the suspension of two senior leaders who were expelled in 2012 for anti-party activities.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29oct/inshorts_image_1509265930258_226.jpg?resize=400px:*","http://indiatoday.intoday.in/story/ahead-of-assembly-election-himachal-pradesh-congress-expels-rebel-leaders/1/1077566.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"596","politics","Guj Congress offers economically backward quota to Patidars","Congress' Gujarat unit chief Bharatsinh Solanki has said the party is willing to offer 'Economically Backward Class' status to the Patidar community, which has been demanding 'Other Backward Class' status in the state. Patidar leader Hardik Patel threatened to disrupt Congress Vice President Rahul Gandhi's rally in Surat next month if Patidars' inclusion in the OBC category is not assured.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29oct/inshorts_image_1509266291039_300.jpg?resize=400px:*","http://www.hindustantimes.com/assembly-elections/congress-offers-ebc-quota-to-patidars-as-hardik-patel-issues-november-3-ultimatum/story-0LwGiFbbPDpcs1jvLBNptM.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"597","politics","Love jihad is terrorists' drive to radicalise youth: BJP","Union Minister and BJP spokesperson Ravi Shankar Prasad on Wednesday claimed that 'love jihad' was part of a drive by terrorists to radicalise youngsters. Warning the Kerala government not to compromise on the issue of national security by being lenient in radicalisation cases, Prasad added that such 'love jihad' cases need extensive investigation by the National Investigation Agency (NIA). ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1nov/inshorts_image_1509556373573_720.jpg?resize=400px:*","http://www.newindianexpress.com/nation/2017/nov/01/ravi-shankar-prasad-warns-kerala-government-about-promoting-love--jihad-politics-1689328.html?utm_content=buffer96375&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"598","politics","Would have quit if forced to implement note ban: Chidambaram","Congress leader P Chidambaram has said that he would have quit as Finance Minister if the serving Prime Minister had insisted on implementing demonetisation. Chidambaram, who served as the Finance Minister in the Congress-led government, further said that though the Goods and Services Tax (GST) was a ""good idea"", it was hastily implemented. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28oct/inshorts_image_1509199404589_296.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/i-would-have-quit-if-forced-to-implement-demonetisation-says-chidambaram/story-zoxIdEnW8L81HPPKQIkifK.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"599","politics","India will become Islamic nation by 2027: Hindu Yuva Vahini","Hindu Yuva Vahini leader Nagendra Pratap Tomar on Sunday claimed that India will become an Islamic country by 2027 going by current population growth rates. He further said, ""Muslims bear children not because they want to have them, but because they want to occupy the whole country."" The Hindu Yuva Vahini was founded by Uttar Pradesh Chief Minister Yogi Adityanath.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30oct/inshorts_image_1509361481696_897.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/india-will-become-islamic-nation-by-2027-if-muslim-population-continues-to-grow-hindu-yuva-vahini/story-MTYAHTPLbRh1hEnRCspq3L.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"600","politics","Rahul fed dog when we had to discuss urgent issues: Minister","Responding to Congress Vice President Rahul Gandhi's claims that a dog runs his Twitter account, Assam Health Minister Himanta Biswa Sarma has tweeted, ""Still remember you busy feeding biscuits 2 him while we wanted to discuss urgent Assam's issues."" In an earlier interview, Sarma said he felt humiliated when Gandhi ""made it clear the pet was more important to him"".","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30oct/inshorts_image_1509356572636_461.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/rahul-gandhi-s-dog-tweet-irks-assam-minister/story-b2EvtxWfc4SKTF2JqqTjPK.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"601","politics","No ID proof, no treatment: Goa Health Minister","Goa Health Minister Vishwajit Rane on Saturday said that people in Goa will not be treated at hospitals if they do not show a valid ID proof. ""Whatever the criticism, I will do it... Our government has to protect the interest of the Goan people. We are not denying anybody treatment, but some charges will be levied,"" Rane added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28oct/inshorts_image_1509189453376_694.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/no-id-proof-no-treatment-goa-health-minister201710281509140001/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"602","politics","Congress speaking language of separatists: Union Minister","In a dig at Congress leader P Chidambaram for his recent remark on Kashmir, Union Minister Mukhtar Abbas Naqvi on Tuesday accused Congress of speaking the language of the separatists in the state. ""The Kashmir problem is a Congress legacy, it nurtured the problem... Congressism and separatism are two faces of the same coin,"" he added.  ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/31oct/inshorts_image_1509471461371_252.jpg?resize=400px:*","http://indiatoday.intoday.in/story/congress-speaking-the-language-of-separatists-naqvi/1/1079094.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"603","politics","Karnataka CM slams PM Modi for criticising Congress","After PM Narendra Modi said that Congress government in Karnataka believes only in 'Atkana', 'Latkana', and 'Bhatkana', the state CM Siddaramaiah said the Prime Minister has no right to criticise his government. Siddaramaiah added that PM Modi has lived on shallow promises for over three years whereas Congress government has launched several welfare and development programmes in the state.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30oct/inshorts_image_1509336673486_740.jpg?resize=400px:*","http://www.newindianexpress.com/states/karnataka/2017/oct/30/chief-minister-siddaramaiah-slams-modi-for-attacking-congress-1686685.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"604","politics","Kamal Haasan mentally unstable: BJP on 'Hindu terror' remark","BJP leader Vinay Katiyar has called Tamil actor Kamal Haasan ""mentally unstable"" and demanded an apology for his column titled 'One cannot say there is no Hindu terror anymore'. Hindus are losing faith in 'Satyameva jayate' and are subscribing to 'might is right', Haasan had said. This comes ahead of the actor's reported entry into politics, on his 63rd birthday.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/2nov/inshorts_image_1509621286194_774.jpg?resize=400px:*","http://indiatoday.intoday.in/story/kamal-haasan-mentally-unstable-says-bjp/1/1080694.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"605","politics","PM Modi doesn't talk of 'achhe din' now: Chidambaram","Congress leader P Chidambaram, while talking about the Indian economy after demonetisation and GST implementation, said that PM Narendra Modi has now stopped talking about 'acche din' as he knows people will laugh. The PM doesn't talk about it also because he knows those promises cannot be redeemed by his government, Chidambaram added. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28oct/inshorts_image_1509182085397_204.jpg?resize=400px:*","https://thewire.in/191821/modi-bjp-gst-chidambaram/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"606","politics","Karnataka is crying for development: PM Modi","Prime Minister Narendra Modi on Sunday said that Karnataka is crying for development despite having the highest resources. While addressing party workers in Bengaluru, he further claimed that people in Karnataka desperately want to join the long list of BJP-ruled states which have witnessed a lot of progress. PM Modi was on a day-long visit to Karnataka on Sunday.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/31oct/inshorts_image_1509453206473_679.jpg?resize=400px:*","http://www.thenewsminute.com/article/karnataka-crying-development-says-pm-modi-twitterati-tell-him-check-his-facts-70783?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"607","politics","Congress has turned Himachal into land of crime: UP CM Yogi","Uttar Pradesh Chief Minister Yogi Adityanath on Monday said that the Congress-led Himachal Pradesh government has turned the ""dev bhoomi"" (land of gods) into ""apraadh bhoomi"" (land of crime). Claiming that only crime and corruption have increased under Congress rule in the state, Adityanath urged the people of Himachal Pradesh to vote for the BJP. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30oct/inshorts_image_1509351895096_255.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/congress-has-turned-himachal-into-land-of-crime-says-yogi-adityanath/story-gflMXOvhN0fnaczthGXlAP.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"608","politics","Insult to soldiers: PM Modi on Chidambaram's Azadi remark","Prime Minister Narendra Modi on Sunday slammed Congress leader P Chidambaram's remark on 'Azadi' in J&K, saying it was an insult to soldiers, and showed how the party felt on surgical strikes and the bravery of the Army. ""People who were in power yesterday... those people are taking a complete U-turn. Shamelessly making these statements,"" he added. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29oct/inshorts_image_1509277493823_800.jpg?resize=400px:*","http://www.timesnownews.com/india/article/pm-modi-in-karnataka-slams-congress-p-chidambaram-for-azadi-remark-bjp-demands-answer/114998?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"609","politics","BJP promises free Chardham Yatra ahead of Himachal elections","The BJP has promised free 'Chardham Yatra' for senior citizens and live telecast of morning aarti on Doordarshan, ahead of the Himachal Pradesh Assembly polls. Offering special bus rides for sightseeing during 'Devbhoomi Darshan', the party also promised the organisation of light and sound shows in temples. It further promised to take measures to increase cow population in the state.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/31oct/inshorts_image_1509435514909_664.jpg?resize=400px:*","http://www.india.com/news/india/himachal-pradesh-assembly-election-2017-bjp-promises-free-chardham-yatra-live-telecast-of-morning-arti-2584388/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"610","politics","Congress believes in Atkana, Latkana and Bhatkana: PM Modi","Addressing a public gathering in Karnataka's Bidar, Prime Minister Narendra Modi on Sunday claimed that the Congress only believed in 'Atkana' (to stall), 'Latkana' (to delay) & 'Bhatkana'  (to mislead). Adding that development projects stalled since the Congress' rule were being completed now, he said that the work which could have been done in three years took 20 years. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29oct/inshorts_image_1509296121146_238.jpg?resize=400px:*","https://www.outlookindia.com/newsscroll/congress-believes-in-atkana-latkana-and-bhatkana-pm-modi/1177142?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"611","politics","India is for Hindus first and others later: Shiv Sena","Quoting Shiv Sena chief Uddhav Thackeray, an editorial in Shiv Sena's mouthpiece 'Saamana' read, ""India belongs to Hindus first and others later, because there are more than 50 countries for Muslims."" Pro-Hindutva majority government is in power today, it added. This comes after RSS chief Mohan Bhagwat said while 'Hindustan' is a country for Hindus, it also belongs to ""others"".","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30oct/inshorts_image_1509350132377_613.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/india-country-of-hindus-first-more-than-50-countries-for-muslims-shiv-sena/story-WoKocrcONMnZOZqfRvOhdI.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"612","politics","BJP IT in-charge trolls Rahul for Twitter post about his dog","Reacting to Congress Vice-President Rahul Gandhi's post about his pet dog, BJP IT in-charge Amit Malviya posted a morphed poster of Akshay Kumar's upcoming movie 'Padman' with Gandhi's face.\nThe tweet was captioned, 'Pidi lao, Congress bachao'. Gandhi's post earlier on Sunday had read, ""People been asking who tweets for this guy..I'm coming clean..it's me..Pidi..I'm way (cooler) than him.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29oct/inshorts_image_1509294018852_938.jpg?resize=400px:*","https://twitter.com/malviyamit/status/924618205959741440?ref_src=twsrc%5Etfw&ref_url=http%3A%2F%2Fwww.dnaindia.com%2Findia%2Freport-story-of-a-dog-smarter-than-his-master-bjp-reacts-to-rahul-gandhi-s-dog-video-2556241&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"613","politics","Demonetisation is an out and out disaster: Rahul Gandhi","Congress Vice President Rahul Gandhi on Monday said, ""The demonetisation by PM Narendra Modi was an out and out disaster. November 8 is a sad day."" He further said, ""PM Modi and his government have said that they will celebrate November 8, the day demonetisation was implemented. PM Modi has not been able to understand the feeling of the nation."" ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30oct/inshorts_image_1509355691152_275.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/demonetisation-is-an-out-and-out-disaster-rahul-gandhi201710301438420006/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"614","politics","Bar Sharad from misusing party symbol in Guj: JD(U) to EC","Bihar Chief Minister Nitish Kumar-led JD(U) has asked the Election Commission to bar rebel leader Sharad Yadav's supporters from misusing the party symbol in Gujarat polls. Party General Secretary KC Tyagi further announced that JD(U) will contest the Gujarat assembly elections on its own, and will not form an alliance with the BJP. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28oct/inshorts_image_1509191483617_883.jpg?resize=400px:*","http://indiatoday.intoday.in/story/sharad-yadav-jdu-symbol-gujarat-assembly-polls-jdu-election-commission/1/1077275.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"615","politics","Rahul Gandhi should marry a Dalit girl: Union Minister","Union Minister for Social Justice and Empowerment Ramdas Athawale has said that Congress Vice President Rahul Gandhi should marry a girl from the Dalit community, to ""fulfil Mahatma Gandhi's dream"". He added, ""There are many educated and suitable girls in our (Dalit) community. He only has to agree to this proposal.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28oct/inshorts_image_1509208012024_516.jpg?resize=400px:*","http://indiatoday.intoday.in/story/ramdas-athawale-offers-suggestion-to-rahul-gandhi-marry-dalit-girl/1/1077373.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ovv4tu8h-1"
"616","politics","Kamal Haasan denies reports of launching party on birthday","Actor Kamal Haasan clarified on Thursday that he will not launch a new political party on his birthday on November 7. The actor tweeted that he can't make any such announcement under media pressure. The rumours about the party launch started doing the rounds after Haasan said that he would make an important announcement on his birthday.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27oct/inshorts_image_1509078956024_479.jpg?resize=400px:*","http://www.india.com/news/india/kamal-haasan-not-launching-party-on-november-7-says-cannot-make-announcement-under-media-pressure-2570064/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"617","politics","Cows will take the country to the dogs: Ex-Union Minister","Congress leader and former Union Minister Manish Tewari on Friday slammed the Centre over cow vigilantism and said, ""Cows are going to take the country to the dogs."" Targeting PM Narendra Modi, Tewari said, ""The PM has not understood that social disharmony and economic progress cannot go hand in hand. When you have social turbulence, economic development will suffer.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27oct/inshorts_image_1509111614006_545.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/cows-will-take-country-to-the-dogs-manish-tewari/story-bCVumeerXBH87e40lvbtaL.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"618","politics","Miracle of Lord Ram brought CM Yogi to Taj Mahal: Akhilesh","After Uttar Pradesh Chief Minister Yogi Adityanath visited the Taj Mahal, Samajwadi Party chief Akhilesh Yadav mockingly said that Lord Ram's miracle brought the CM to the monument of love. ""How times change... those who refused to consider the Mughal-era monument a part of Indian heritage are now sweeping its gates,"" Akhilesh added. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26oct/inshorts_image_1509022398635_884.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/akhilesh-yadav-makes-light-of-yogi-adityanath-s-taj-mahal-visit/story-DIyezP8QkMnIQaNmSB9ylN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"619","politics","Commission inquiring into Jayalalithaa’s death takes charge","The one-man commission set up by the Tamil Nadu government to inquire into the circumstances leading to the hospitalisation of late CM J Jayalalithaa assumed charge on Friday. The assuming of office by the commission, headed by retired High Court Justice A Arumughaswamy, would be followed by a notification calling for information on the agenda of the one-man inquiry commission.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27oct/inshorts_image_1509093792803_212.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/one-man-commission-inquiring-into-jayalalithaa-s-death-takes-charge/story-rspi9wv7WHX3RdUNnxQqBO.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"620","politics","Will shun Hinduism if BJP doesn't change mindset: Mayawati","Bahujan Samaj Party chief Mayawati on Tuesday said that she will convert her religion from Hinduism, like Dalit leader BR Ambedkar, if the ruling BJP did not change its mindset towards Dalits, tribals and backward classes. Referring to the ongoing Ayodhya dispute, she said a Ram Mandir in Ayodhya will serve no purpose towards the emancipation of Dalits and downtrodden. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25oct/inshorts_image_1508951412094_952.jpg?resize=400px:*","http://www.newindianexpress.com/nation/2017/oct/24/will-shun-hinduism-like-ambedkar-if-bjp-doesnt-mend-ways-says-bsp-chief-mayawati-1681857.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"621","politics","Journo's claim of having sex CD against me fake: Minister","Chhattisgarh PWD Minister Rajesh Munat on Friday said that the sex CD, which former BBC journalist Vinod Verma claimed to have against him, was fake and manipulated. Verma, who has been arrested by the police, said, ""I have a sex CD of a Chhattisgarh minister...he is Rajesh Munat and that is why the Chhattisgarh government is not happy with me.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27oct/inshorts_image_1509104931144_814.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/rajesh-munat-says-sex-cd-against-him-fake-demands-probe201710271635490001/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"622","politics","Non-bailable warrant issued for Patidar leader Hardik Patel","A Gujarat court on Wednesday issued a non-bailable warrant for Patidar leader Hardik Patel after he did not appear in hearings for a case of ransacking a BJP MLA's office during the 2015 Patidar agitation. This comes hours after the Election Commission announced that the state Assembly elections will be conducted on December 9 and 14.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25oct/inshorts_image_1508930316322_172.jpg?resize=400px:*","https://www.thequint.com/news/politics/hardik-patel-non-bailable-warrant?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"623","politics","Modi wave faded, Rahul capable of leading: Shiv Sena","Shiv Sena spokesperson and MP Sanjay Raut on Thursday said the Narendra Modi wave has faded and added that Congress Vice President Rahul Gandhi is capable of leading the country. Further, referring to the nickname used to mock Rahul on social media, Raut said, ""It's wrong to call him 'Pappu'...People (the biggest political power in India) can make anyone 'Pappu'."" ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26oct/inshorts_image_1509025859796_453.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/modi-wave-faded-rahul-gandhi-capable-of-leading-country-sena-mp-sanjay-raut/story-4BgJuNL7JZV4yqlYKtIWzH.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"624","politics","Aadhaar enables people get what they rightfully deserve: PM","Speaking at the inauguration of International Conference on Consumer Protection, Prime Minister Narendra Modi on Thursday said that Aadhaar's biggest advantage is that it enables people to get what they rightfully deserve. ""Government's priority to consumer protection is in line with our resolve of New India, we will change it to consumer prosperity on our way ahead,"" Modi added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26oct/inshorts_image_1509011892844_694.jpg?resize=400px:*","http://indiatoday.intoday.in/story/aadhaar-enables-people-to-get-what-they-rightfully-deserve-says-narendra-modi/1/1075776.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"625","politics","Hardik Patel granted bail in BJP MLA's office vandalism case","Patidar leader Hardik Patel was on Thursday granted bail on a ₹5,000 bond in connection with a case of allegedly vandalising BJP MLA Rishikesh Patel's office during a rally in July 2015. Earlier, a warrant was issued against Patel for the alleged vandalism, following which he had said that the Patidar agitation would intensify if police tried to arrest him.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26oct/inshorts_image_1509004564789_214.jpg?resize=400px:*","http://indiatoday.intoday.in/story/hardik-patel-patidar-gujarat-visnagar-rishikesh-patel-bjp-congress/1/1075702.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"626","politics","Prez Kovind's speech on Tipu was scripted by Congress: BJP","BJP legislator Arvind Limbavali on Wednesday claimed that President Ram Nath Kovind's speech praising Tipu Sultan had been scripted by the Congress. Addressing the Karnataka Assembly, President Kovind had said Tipu Sultan died a historic death while fighting the British. Earlier, BJP MPs from Karnataka boycotted the celebrations scheduled on Tipu Jayanti by the Congress government.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25oct/inshorts_image_1508935479287_683.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/tipu-sultan-died-historic-death-fighting-british-president-kovind/story-eMM1Udq76E9b0D0rBwrylO.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"627","politics","Rahul Gandhi is no longer Pappu: Shiv Sena MP","Shiv Sena MP Sanjay Raut on Friday praised Congress Vice President Rahul Gandhi, saying, ""Three years ago he was called Pappu but now the situation isn’t the same."" He further said, ""People these days want to hear what Rahul Gandhi is saying in his speech. This hints that he is emerging as one of the leaders in this country.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27oct/inshorts_image_1509091951956_536.jpg?resize=400px:*","http://www.india.com/news/india/shiv-sena-mp-sanjay-raut-hails-rahul-gandhi-says-congress-has-found-a-leader-in-him-2570615/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"628","politics","Congress wanted PM Modi as Prime Minister in 1947: Minister ","Gujarat Water Supply Minister and BJP leader Babu Bokhiria has said the Congress wanted Prime Minister Narendra Modi to become the first Prime Minister of independent India in 1947. Intending to take Sardar Patel's name, Bokhiria mistakenly said Prime Minister Narendra Modi's name, reports said. Prime Minister Modi, who was born in 1950, was elected to the position in 2014. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26oct/inshorts_image_1509014248015_906.jpg?resize=400px:*","http://indiatoday.intoday.in/story/bjp-minister-gujarat-babu-bokhiria-pm-narendra-modi-1947-sardar-patel/1/1075768.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"629","politics","Nigerians in Delhi involved in drug-dealing: Union Minister","Union Minister of State for Home Affairs Hansraj Ahir has said that India has never discriminated when it comes to offering visas, but the Nigerians living in Delhi are involved in drug trafficking. ""We give them (immigrants) due dignity...but there are some people, who are getting long-term visas to stay in India but are involved in illegal activities,"" Ahir added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26oct/inshorts_image_1509008201801_437.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/nigerians-in-delhi-are-involved-in-drug-dealing-says-union-minister-hansraj-ahir/story-FdNDF2JxDvj0YOpB3JtLDI.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"630","politics","Chhattisgarh Cong chief, journo booked over alleged sex clip","The police have booked Chhattisgarh Congress chief Bhupesh Baghel and former BBC journalist Vinod Verma for allegedly blackmailing PWD Minister Rajesh Munat on the basis of a sex clip. The minister has accused the duo of trying to malign his image with the ""fake"" tape. ""I appeal to the Chief Minister to get this investigated from any agency,"" Munat said.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28oct/inshorts_image_1509188094417_548.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/fir-registered-against-bhupesh-baghel-vinod-verma-in-sex-cd-case201710281237380003/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"631","politics","I’m against BJP but won’t join Congress: Hardik Patel","Patidar leader Hardik Patel has said that while there is a need to bring down the BJP, he will not join the Congress party. ""Prime Minister Narendra Modi, in his greed for power, has instilled fear in the people,"" Patel said. He added that he will meet Congress Vice-President Rahul Gandhi to discuss what the party can do once elected. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26oct/inshorts_image_1509009135153_464.jpg?resize=400px:*","https://www.thequint.com/news/politics/gujarat-election-2017-hardik-patel-on-bjp-congress?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
"632","politics","People wearing black not allowed to enter UP CM's Agra rally","The district administration did not allow anyone wearing black T-shirts or shirts to enter a rally addressed by Uttar Pradesh Chief Minister Yogi Adityanath in Agra on Thursday. This came after Uttar Pradesh Muslim Mahasangh threatened to show black flags to Adityanath, alleging that he had disrespected the Taj Mahal by not including it in the state's tourism promotion booklet.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26oct/inshorts_image_1509024345171_403.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/people-in-black-t-shirts-shirts-not-allowed-to-enter-yogi-adityanath-s-rally-in-agra/story-rSqvYu8EEm8vCbkpPSlT4K.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","lojymcjf-1"
